,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,l1_oc,filter_multiplier,kernel_size,stride,dropout_rate,weight_decay
387,13,28,0.45027309799194337,0.86458,86.1978349685669,2625.8777091503143,0.8348,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
388,13,29,0.4467258013153076,0.86508,86.21748805046082,2719.819542646408,0.8354,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
389,13,30,0.440973412361145,0.86712,86.25369095802307,2813.8284792900085,0.8342,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
390,14,1,0.9033548982143402,0.73048,86.44631505012512,86.69564867019653,0.4703,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
391,14,2,1.6400324194335938,0.40946,86.47456455230713,180.90889024734497,0.3248,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
392,14,3,1.7005780419921874,0.35202,86.30019402503967,274.97329688072205,0.3363,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
393,14,4,1.7608264126586914,0.32624,86.32222485542297,368.84602308273315,0.3308,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
394,14,5,1.7540718130493165,0.32802,86.19870948791504,462.7481052875519,0.32,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
395,14,6,1.7751941580200195,0.3196,86.04024600982666,556.5545544624329,0.3081,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
396,14,7,1.7651998776245117,0.32778,85.97564315795898,650.1634192466736,0.3034,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
397,14,8,1.7810603591918945,0.31716,86.00714206695557,743.9108285903931,0.3245,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
398,14,9,1.7880529489135741,0.31662,85.78996706008911,837.3516685962677,0.3232,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
399,14,10,1.792920327758789,0.31402,85.8071711063385,930.7076516151428,0.2811,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
400,14,11,1.7939126641845704,0.31488,85.71178269386292,1024.1957762241364,0.2837,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
401,14,12,1.8155778970336913,0.30902,85.84922385215759,1117.7045152187347,0.3039,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
402,14,13,1.683726064453125,0.35614,85.61587452888489,1211.0008487701416,0.361,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
403,14,14,1.6329108697509767,0.3747,85.696444272995,1304.2540502548218,0.3734,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
404,14,15,1.6159922366333008,0.37672,85.784588098526,1397.5894584655762,0.3614,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
405,14,16,1.601945892944336,0.3824,85.71434473991394,1490.857572555542,0.3863,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
406,14,17,1.590883981628418,0.3889,85.7598192691803,1584.2399790287018,0.3965,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
407,14,18,1.5780146057128905,0.39304,85.77140140533447,1677.6699137687683,0.3936,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
408,14,19,1.5683800765991212,0.39598,85.81882691383362,1771.1582460403442,0.416,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
409,14,20,1.5642893099975586,0.39786,85.78322005271912,1864.5491197109222,0.3918,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
410,14,21,1.5589059790039062,0.40304,85.63905739784241,1957.9175052642822,0.4066,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
411,14,22,1.5479685223388673,0.40974,85.75519132614136,2051.2883110046387,0.4034,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
412,14,23,1.5428774151611329,0.4123,85.67665338516235,2144.585469484329,0.4048,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
413,14,24,1.4835460122680664,0.44112,85.55805516242981,2237.7950716018677,0.4413,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
414,14,25,1.4668486395263671,0.44662,85.72399067878723,2331.2943069934845,0.4386,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
415,14,26,1.4621297442626953,0.44936,85.65159440040588,2424.3724608421326,0.4503,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
416,14,27,1.4551491458129884,0.45008,85.63453936576843,2517.478024482727,0.4568,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
417,14,28,1.4497782345581054,0.45304,85.6674497127533,2610.783069372177,0.4508,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
418,14,29,1.4442056591796875,0.45856,85.52504515647888,2703.8247315883636,0.4564,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
419,14,30,1.4398430670166016,0.46292,85.65296053886414,2796.945114135742,0.4586,4403518,0.01,128,0.9,64,2,3,1,0.3,0.1
420,15,1,2.050614571990967,0.24892,86.4810266494751,86.75329804420471,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
421,15,2,2.3049170361328124,0.0978,85.66824340820312,180.02369356155396,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
422,15,3,2.304917033691406,0.0978,85.62683987617493,273.22154664993286,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
423,15,4,2.304917034301758,0.0978,85.4879162311554,366.27026295661926,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
424,15,5,2.304917034301758,0.0978,85.30841851234436,459.014803647995,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
425,15,6,2.304917034301758,0.0978,84.85062313079834,551.3054957389832,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
426,15,7,2.304917034301758,0.0978,84.849937915802,643.710241317749,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
427,15,8,2.304917034301758,0.0978,85.02895665168762,736.1842865943909,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
428,15,9,2.304917034301758,0.0978,84.86439943313599,828.5007498264313,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
429,15,10,2.304917034301758,0.0978,84.88894867897034,921.1150093078613,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
430,15,11,2.304917034301758,0.0978,84.97989273071289,1013.6167600154877,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
431,15,12,2.304917034301758,0.0978,84.67430710792542,1105.7630972862244,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
432,15,13,2.304848303833008,0.09938,84.59832906723022,1197.9042193889618,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
433,15,14,2.3048262384033205,0.09924,84.66672420501709,1289.9831099510193,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
434,15,15,2.3048233850097657,0.0974,84.62569332122803,1382.0239434242249,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
435,15,16,2.304822866821289,0.09614,84.66669750213623,1474.1746249198914,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
436,15,17,2.3048227392578124,0.09608,84.64918351173401,1566.259922504425,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
437,15,18,2.304822748413086,0.09598,84.72930455207825,1658.5079927444458,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
438,15,19,2.3048227154541014,0.09598,84.83081865310669,1750.94979763031,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
439,15,20,2.3048227142333984,0.09598,84.75521159172058,1843.174866437912,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
440,15,21,2.3048227209472656,0.09598,84.80254554748535,1935.4178066253662,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
441,15,22,2.304822725830078,0.09598,84.83546280860901,2027.8711957931519,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
442,15,23,2.304822724609375,0.09598,84.83012628555298,2120.2650921344757,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
443,15,24,2.3048003466796874,0.1,84.98071575164795,2212.8581080436707,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
444,15,25,2.3047999963378905,0.1,84.83558464050293,2305.1048395633698,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
445,15,26,2.3047997412109376,0.1,84.87255048751831,2397.3512783050537,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
446,15,27,2.304799548950195,0.1,84.98348593711853,2489.867618560791,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
447,15,28,2.3047993658447266,0.1,84.8574709892273,2582.24195933342,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
448,15,29,2.304799244995117,0.1,84.94081997871399,2674.552078485489,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
449,15,30,2.3047991650390625,0.1,84.89796423912048,2766.9938554763794,0.1,4403518,0.01,128,0.9,64,2,3,1,0.3,0.3
