,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,l1_oc,filter_multiplier,kernel_size,stride,dropout_rate
410,7,51,0.15525897890090942,0.94642,109.73346471786499,5581.020457029343,0.8684,6819454,0.01,128,0.9,96,2,3,1,0.1
411,7,52,0.15577303002357482,0.9461,109.33265995979309,5690.373064041138,0.8661,6819454,0.01,128,0.9,96,2,3,1,0.1
412,7,53,0.15285236409187317,0.94742,109.34276843070984,5799.733781814575,0.8712,6819454,0.01,128,0.9,96,2,3,1,0.1
413,7,54,0.14876444602012634,0.94858,109.63728189468384,5909.3889899253845,0.8682,6819454,0.01,128,0.9,96,2,3,1,0.1
414,7,55,0.1438098822593689,0.94954,109.38995862007141,6018.7968735694885,0.8709,6819454,0.01,128,0.9,96,2,3,1,0.1
415,7,56,0.13929433854103088,0.95276,109.32126665115356,6128.13512134552,0.8694,6819454,0.01,128,0.9,96,2,3,1,0.1
416,7,57,0.13836276704788208,0.9525,109.67608785629272,6237.8291273117065,0.8621,6819454,0.01,128,0.9,96,2,3,1,0.1
417,7,58,0.13670839981079103,0.95254,109.39989686012268,6347.248959064484,0.8696,6819454,0.01,128,0.9,96,2,3,1,0.1
418,7,59,0.13649836596488954,0.95274,109.4462206363678,6456.7131423950195,0.8746,6819454,0.01,128,0.9,96,2,3,1,0.1
419,7,60,0.1322280786705017,0.9555,109.41146039962769,6566.143289804459,0.8729,6819454,0.01,128,0.9,96,2,3,1,0.1
420,8,1,1.6461812728881835,0.39348,109.60666084289551,109.90489840507507,0.4962,6819454,0.01,128,0.9,96,2,3,1,0.3
421,8,2,1.213887645111084,0.56674,109.47488451004028,219.39969992637634,0.6113,6819454,0.01,128,0.9,96,2,3,1,0.3
422,8,3,1.0328510700988769,0.64066,109.4709906578064,328.8883442878723,0.6641,6819454,0.01,128,0.9,96,2,3,1,0.3
423,8,4,0.9319653312683105,0.6789,109.42724323272705,438.3335130214691,0.6958,6819454,0.01,128,0.9,96,2,3,1,0.3
424,8,5,0.851791201171875,0.70876,109.65389680862427,548.0053460597992,0.7049,6819454,0.01,128,0.9,96,2,3,1,0.3
425,8,6,0.8061745138549805,0.72822,109.50389313697815,657.5266706943512,0.7358,6819454,0.01,128,0.9,96,2,3,1,0.3
426,8,7,0.7594886669921875,0.74254,109.40256762504578,766.948184967041,0.7401,6819454,0.01,128,0.9,96,2,3,1,0.3
427,8,8,0.716100160446167,0.75828,109.45739936828613,876.4235363006592,0.7555,6819454,0.01,128,0.9,96,2,3,1,0.3
428,8,9,0.6827698079681397,0.7702,109.51125288009644,985.9540748596191,0.7537,6819454,0.01,128,0.9,96,2,3,1,0.3
429,8,10,0.6609441534423828,0.77692,109.41728258132935,1095.3893089294434,0.7674,6819454,0.01,128,0.9,96,2,3,1,0.3
430,8,11,0.6296665255737305,0.78884,109.42865061759949,1204.8349158763885,0.778,6819454,0.01,128,0.9,96,2,3,1,0.3
431,8,12,0.600983918685913,0.79682,109.41454029083252,1314.2679824829102,0.787,6819454,0.01,128,0.9,96,2,3,1,0.3
432,8,13,0.581581757736206,0.8045,109.32535433769226,1423.6112895011902,0.7853,6819454,0.01,128,0.9,96,2,3,1,0.3
433,8,14,0.5599876721191406,0.81236,109.41266012191772,1533.0418751239777,0.794,6819454,0.01,128,0.9,96,2,3,1,0.3
434,8,15,0.5476855806732178,0.81818,109.44818902015686,1642.509978055954,0.799,6819454,0.01,128,0.9,96,2,3,1,0.3
435,8,16,0.5323977820205689,0.82314,109.45289993286133,1751.9818007946014,0.8025,6819454,0.01,128,0.9,96,2,3,1,0.3
436,8,17,0.5141216870880126,0.82724,109.39294123649597,1861.3936450481415,0.8065,6819454,0.01,128,0.9,96,2,3,1,0.3
437,8,18,0.5085926710510253,0.83146,109.50807332992554,1970.9206681251526,0.8167,6819454,0.01,128,0.9,96,2,3,1,0.3
438,8,19,0.4849708794403076,0.83806,109.52597689628601,2080.4655900001526,0.8082,6819454,0.01,128,0.9,96,2,3,1,0.3
439,8,20,0.47310438400268556,0.84076,109.41688179969788,2189.900411128998,0.8151,6819454,0.01,128,0.9,96,2,3,1,0.3
440,8,21,0.4620439022064209,0.84454,109.49479269981384,2299.413153886795,0.8171,6819454,0.01,128,0.9,96,2,3,1,0.3
441,8,22,0.45529104911804197,0.84878,109.4106855392456,2408.84477186203,0.8183,6819454,0.01,128,0.9,96,2,3,1,0.3
442,8,23,0.44351286293029785,0.8527,110.44382381439209,2519.306517124176,0.8258,6819454,0.01,128,0.9,96,2,3,1,0.3
443,8,24,0.4329759446334839,0.8563,110.79842448234558,2630.130873441696,0.8253,6819454,0.01,128,0.9,96,2,3,1,0.3
444,8,25,0.42128061157226565,0.85876,110.43382382392883,2740.5826547145844,0.8286,6819454,0.01,128,0.9,96,2,3,1,0.3
445,8,26,0.4145838592529297,0.86352,112.41385555267334,2853.0164244174957,0.8352,6819454,0.01,128,0.9,96,2,3,1,0.3
446,8,27,0.398725371055603,0.86684,110.92461204528809,2963.9617309570312,0.8294,6819454,0.01,128,0.9,96,2,3,1,0.3
447,8,28,0.39356034198760986,0.86916,111.15498280525208,3075.135650396347,0.8262,6819454,0.01,128,0.9,96,2,3,1,0.3
448,8,29,0.38865826145172117,0.87106,111.21500706672668,3186.3686196804047,0.8325,6819454,0.01,128,0.9,96,2,3,1,0.3
449,8,30,0.3792583977508545,0.8748,110.7401168346405,3297.128603696823,0.8344,6819454,0.01,128,0.9,96,2,3,1,0.3
450,8,31,0.36793178436279295,0.8777,111.16885828971863,3408.3170421123505,0.839,6819454,0.01,128,0.9,96,2,3,1,0.3
451,8,32,0.36243118728637697,0.87874,111.1572687625885,3519.4982447624207,0.8377,6819454,0.01,128,0.9,96,2,3,1,0.3
452,8,33,0.35863152309417723,0.88044,111.01721835136414,3630.5334661006927,0.8411,6819454,0.01,128,0.9,96,2,3,1,0.3
453,8,34,0.34937904247283935,0.8828,111.1944591999054,3741.7488379478455,0.8426,6819454,0.01,128,0.9,96,2,3,1,0.3
454,8,35,0.3353170867919922,0.88802,110.36289596557617,3852.1296722888947,0.8385,6819454,0.01,128,0.9,96,2,3,1,0.3
455,8,36,0.33991374599456786,0.8866,110.66341924667358,3962.813245534897,0.8406,6819454,0.01,128,0.9,96,2,3,1,0.3
456,8,37,0.32692332805633545,0.89184,110.74110198020935,4073.57426738739,0.8424,6819454,0.01,128,0.9,96,2,3,1,0.3
457,8,38,0.3291916040420532,0.89058,111.24871945381165,4184.840931653976,0.8485,6819454,0.01,128,0.9,96,2,3,1,0.3
458,8,39,0.3107911706161499,0.89692,111.0322835445404,4295.8931448459625,0.8468,6819454,0.01,128,0.9,96,2,3,1,0.3
459,8,40,0.3176317252731323,0.89274,111.21426010131836,4407.129345178604,0.8465,6819454,0.01,128,0.9,96,2,3,1,0.3
460,8,41,0.31531767417907713,0.89502,111.15626978874207,4518.305528640747,0.8516,6819454,0.01,128,0.9,96,2,3,1,0.3
461,8,42,0.29975695472717284,0.89988,110.57286143302917,4628.898310661316,0.8514,6819454,0.01,128,0.9,96,2,3,1,0.3
462,8,43,0.2920165390968323,0.9009,111.06306409835815,4739.979325532913,0.8479,6819454,0.01,128,0.9,96,2,3,1,0.3
463,8,44,0.2908407219696045,0.90234,110.65074706077576,4850.648017883301,0.8535,6819454,0.01,128,0.9,96,2,3,1,0.3
464,8,45,0.2822039850997925,0.90444,110.80027723312378,4961.467264890671,0.8518,6819454,0.01,128,0.9,96,2,3,1,0.3
465,8,46,0.27701599548339845,0.9076,110.7950370311737,5072.283246278763,0.8523,6819454,0.01,128,0.9,96,2,3,1,0.3
466,8,47,0.27562744119644167,0.90754,110.7325336933136,5183.03572678566,0.8526,6819454,0.01,128,0.9,96,2,3,1,0.3
467,8,48,0.26352838888168334,0.9112,110.68143677711487,5293.7381064891815,0.8481,6819454,0.01,128,0.9,96,2,3,1,0.3
468,8,49,0.2708818262863159,0.9107,110.55445909500122,5404.312518358231,0.8585,6819454,0.01,128,0.9,96,2,3,1,0.3
469,8,50,0.2625751720809937,0.9127,110.10596632957458,5514.439403772354,0.8503,6819454,0.01,128,0.9,96,2,3,1,0.3
470,8,51,0.25849817279815673,0.91368,110.44270133972168,5624.903054475784,0.8538,6819454,0.01,128,0.9,96,2,3,1,0.3
471,8,52,0.2504112248802185,0.91522,110.51162791252136,5735.434596538544,0.857,6819454,0.01,128,0.9,96,2,3,1,0.3
472,8,53,0.24748612686157226,0.91676,110.61535835266113,5846.072893619537,0.8509,6819454,0.01,128,0.9,96,2,3,1,0.3
473,8,54,0.24601784479141237,0.91876,111.59262323379517,5957.685431718826,0.8564,6819454,0.01,128,0.9,96,2,3,1,0.3
474,8,55,0.24652468910217284,0.91856,109.91670393943787,6067.634051561356,0.8594,6819454,0.01,128,0.9,96,2,3,1,0.3
475,8,56,0.24400418809890748,0.9189,109.10319757461548,6176.754358291626,0.8493,6819454,0.01,128,0.9,96,2,3,1,0.3
476,8,57,0.24036500169754027,0.91944,109.87592959403992,6286.649258613586,0.8589,6819454,0.01,128,0.9,96,2,3,1,0.3
477,8,58,0.24104059478759765,0.92106,109.32456254959106,6395.991772651672,0.8571,6819454,0.01,128,0.9,96,2,3,1,0.3
478,8,59,0.23070290227890014,0.92378,109.33209443092346,6505.341517925262,0.8585,6819454,0.01,128,0.9,96,2,3,1,0.3
479,8,60,0.2293626061439514,0.92298,109.38424468040466,6614.7456595897675,0.8559,6819454,0.01,128,0.9,96,2,3,1,0.3
480,9,1,1.8454864920043945,0.30548,109.45681524276733,109.7171459197998,0.4145,6819454,0.01,128,0.9,96,2,3,1,0.5
481,9,2,1.4752838159179686,0.46526,109.69427680969238,219.42904663085938,0.5043,6819454,0.01,128,0.9,96,2,3,1,0.5
482,9,3,1.2896783715820312,0.545,109.70967888832092,329.1566786766052,0.5663,6819454,0.01,128,0.9,96,2,3,1,0.5
483,9,4,1.174630283050537,0.59674,115.30890655517578,444.4834861755371,0.6119,6819454,0.01,128,0.9,96,2,3,1,0.5
484,9,5,1.0939480241394044,0.62692,115.22430491447449,559.7347195148468,0.6395,6819454,0.01,128,0.9,96,2,3,1,0.5
485,9,6,1.032920373840332,0.65128,115.69804453849792,675.4557075500488,0.6645,6819454,0.01,128,0.9,96,2,3,1,0.5
486,9,7,0.9837485697937012,0.66952,112.71281337738037,788.2014319896698,0.6702,6819454,0.01,128,0.9,96,2,3,1,0.5
487,9,8,0.943570812072754,0.68434,112.09914588928223,900.3314955234528,0.6838,6819454,0.01,128,0.9,96,2,3,1,0.5
488,9,9,0.906122299194336,0.69906,117.52591228485107,1017.882310628891,0.6977,6819454,0.01,128,0.9,96,2,3,1,0.5
489,9,10,0.8677480094909668,0.71186,115.09393382072449,1132.9968948364258,0.7133,6819454,0.01,128,0.9,96,2,3,1,0.5
490,9,11,0.8433746812438965,0.72194,110.21293592453003,1243.229778289795,0.7209,6819454,0.01,128,0.9,96,2,3,1,0.5
491,9,12,0.8166893751525879,0.7318,112.1487545967102,1355.4074547290802,0.7196,6819454,0.01,128,0.9,96,2,3,1,0.5
492,9,13,0.7895274777984619,0.74062,111.87717533111572,1467.3115589618683,0.7366,6819454,0.01,128,0.9,96,2,3,1,0.5
493,9,14,0.7608701635742188,0.74872,112.04616236686707,1579.380660533905,0.7331,6819454,0.01,128,0.9,96,2,3,1,0.5
494,9,15,0.7464700936889649,0.75652,111.97028827667236,1691.3738586902618,0.7483,6819454,0.01,128,0.9,96,2,3,1,0.5
495,9,16,0.7268568559265137,0.76158,111.3749303817749,1802.7677392959595,0.7456,6819454,0.01,128,0.9,96,2,3,1,0.5
496,9,17,0.7066639350128174,0.76864,111.71922087669373,1914.505878686905,0.757,6819454,0.01,128,0.9,96,2,3,1,0.5
497,9,18,0.6967858131408692,0.7751,111.39953255653381,2025.9259419441223,0.759,6819454,0.01,128,0.9,96,2,3,1,0.5
498,9,19,0.676372201385498,0.78194,112.0416009426117,2137.9878237247467,0.7642,6819454,0.01,128,0.9,96,2,3,1,0.5
499,9,20,0.6596812488555909,0.7851,108.34094715118408,2246.3477189540863,0.7691,6819454,0.01,128,0.9,96,2,3,1,0.5
500,9,21,0.6489907214355469,0.7901,108.14491367340088,2354.511556148529,0.7775,6819454,0.01,128,0.9,96,2,3,1,0.5
501,9,22,0.6403290126800537,0.79374,107.86669206619263,2462.396201133728,0.7769,6819454,0.01,128,0.9,96,2,3,1,0.5
502,9,23,0.6217704841613769,0.79884,107.76104521751404,2570.1751980781555,0.7822,6819454,0.01,128,0.9,96,2,3,1,0.5
503,9,24,0.6125744676971435,0.8029,108.02236604690552,2678.2154953479767,0.7908,6819454,0.01,128,0.9,96,2,3,1,0.5
504,9,25,0.5932701907348633,0.80808,108.30721092224121,2786.5396461486816,0.792,6819454,0.01,128,0.9,96,2,3,1,0.5
505,9,26,0.5895967462158204,0.81026,107.85872411727905,2894.417304992676,0.788,6819454,0.01,128,0.9,96,2,3,1,0.5
506,9,27,0.5796482117462158,0.81372,108.0095739364624,3002.450797557831,0.7979,6819454,0.01,128,0.9,96,2,3,1,0.5
507,9,28,0.5670728304290772,0.81668,107.96883535385132,3110.4375619888306,0.7969,6819454,0.01,128,0.9,96,2,3,1,0.5
508,9,29,0.5598014590454101,0.82064,108.09495329856873,3218.5514307022095,0.7904,6819454,0.01,128,0.9,96,2,3,1,0.5
509,9,30,0.5510521492004394,0.82524,108.17152643203735,3326.740893125534,0.7949,6819454,0.01,128,0.9,96,2,3,1,0.5
510,9,31,0.5439872485351562,0.82456,108.27212238311768,3435.031965494156,0.8024,6819454,0.01,128,0.9,96,2,3,1,0.5
511,9,32,0.5285884484100342,0.83018,108.30254054069519,3543.3544223308563,0.802,6819454,0.01,128,0.9,96,2,3,1,0.5
512,9,33,0.5255059196472168,0.83336,108.16817212104797,3651.540514230728,0.8097,6819454,0.01,128,0.9,96,2,3,1,0.5
513,9,34,0.5134457422637939,0.83542,110.62247610092163,3762.1817724704742,0.8058,6819454,0.01,128,0.9,96,2,3,1,0.5
514,9,35,0.5051948332214355,0.83874,111.00501012802124,3873.2067284584045,0.8078,6819454,0.01,128,0.9,96,2,3,1,0.5
515,9,36,0.502651189880371,0.8392,111.53279709815979,3984.7584776878357,0.8091,6819454,0.01,128,0.9,96,2,3,1,0.5
516,9,37,0.5006358341979981,0.8403,111.65152907371521,4096.427932262421,0.8111,6819454,0.01,128,0.9,96,2,3,1,0.5
517,9,38,0.49379846740722655,0.8439,110.75384330749512,4207.2022585868835,0.8148,6819454,0.01,128,0.9,96,2,3,1,0.5
518,9,39,0.48020659637451174,0.8467,110.79913568496704,4318.022310495377,0.8148,6819454,0.01,128,0.9,96,2,3,1,0.5
519,9,40,0.4706360776519775,0.85004,110.39322662353516,4428.437850236893,0.8191,6819454,0.01,128,0.9,96,2,3,1,0.5
520,9,41,0.4686032046508789,0.8512,111.14723300933838,4539.60605764389,0.8206,6819454,0.01,128,0.9,96,2,3,1,0.5
521,9,42,0.4609074005508423,0.8532,110.58369374275208,4650.21066904068,0.8214,6819454,0.01,128,0.9,96,2,3,1,0.5
522,9,43,0.4574759625244141,0.85396,111.1323823928833,4761.360648155212,0.8202,6819454,0.01,128,0.9,96,2,3,1,0.5
523,9,44,0.44867927814483644,0.85706,111.1988627910614,4872.580426454544,0.8203,6819454,0.01,128,0.9,96,2,3,1,0.5
524,9,45,0.4486934224319458,0.8561,110.80780172348022,4983.409173488617,0.8237,6819454,0.01,128,0.9,96,2,3,1,0.5
525,9,46,0.43842164375305176,0.85998,112.37254190444946,5095.801664113998,0.8271,6819454,0.01,128,0.9,96,2,3,1,0.5
526,9,47,0.43466498329162595,0.86204,111.70837473869324,5207.529986619949,0.8267,6819454,0.01,128,0.9,96,2,3,1,0.5
527,9,48,0.43049816146850584,0.86214,111.66649174690247,5319.214431285858,0.828,6819454,0.01,128,0.9,96,2,3,1,0.5
528,9,49,0.4264812476730347,0.8623,111.33796644210815,5430.573302030563,0.8251,6819454,0.01,128,0.9,96,2,3,1,0.5
529,9,50,0.41945519073486326,0.86676,114.42351007461548,5545.016724348068,0.8326,6819454,0.01,128,0.9,96,2,3,1,0.5
530,9,51,0.410838419418335,0.86966,112.5846176147461,5657.6232833862305,0.8282,6819454,0.01,128,0.9,96,2,3,1,0.5
531,9,52,0.40778891658782956,0.87134,113.47493243217468,5771.117520332336,0.8335,6819454,0.01,128,0.9,96,2,3,1,0.5
532,9,53,0.4071059836578369,0.86806,114.32207322120667,5885.459292173386,0.8318,6819454,0.01,128,0.9,96,2,3,1,0.5
533,9,54,0.4059311904907227,0.87008,113.3970594406128,5998.876266956329,0.8336,6819454,0.01,128,0.9,96,2,3,1,0.5
534,9,55,0.395421199760437,0.8754,112.88112258911133,6111.779303073883,0.8332,6819454,0.01,128,0.9,96,2,3,1,0.5
535,9,56,0.3896011388397217,0.8769,113.34134197235107,6225.142585992813,0.8387,6819454,0.01,128,0.9,96,2,3,1,0.5
536,9,57,0.3903423893356323,0.87716,111.52213025093079,6336.683667898178,0.8332,6819454,0.01,128,0.9,96,2,3,1,0.5
537,9,58,0.390374168510437,0.87668,111.99226570129395,6448.697847127914,0.8347,6819454,0.01,128,0.9,96,2,3,1,0.5
538,9,59,0.38578132678985594,0.87706,111.7351405620575,6560.452458143234,0.8374,6819454,0.01,128,0.9,96,2,3,1,0.5
539,9,60,0.37906797077178955,0.8804,111.02468037605286,6671.496053218842,0.8403,6819454,0.01,128,0.9,96,2,3,1,0.5
