,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,l1_oc,filter_multiplier,kernel_size,stride
217,8,8,1.5403544662475586,0.43248,10.423152208328247,83.5847520828247,0.435,14842,0.01,128,0.9,6,2.0,5,2
218,8,9,1.51393171295166,0.44238,10.390206098556519,93.99090600013733,0.4454,14842,0.01,128,0.9,6,2.0,5,2
219,8,10,1.4850373684692382,0.45288,10.460068702697754,104.46788716316223,0.4516,14842,0.01,128,0.9,6,2.0,5,2
220,8,11,1.4665466958618163,0.4621,10.355322360992432,114.83914065361023,0.4594,14842,0.01,128,0.9,6,2.0,5,2
221,8,12,1.4496368490600586,0.46714,10.434112310409546,125.28902769088745,0.4638,14842,0.01,128,0.9,6,2.0,5,2
222,8,13,1.431396579284668,0.47534,10.396199464797974,135.70115661621094,0.4675,14842,0.01,128,0.9,6,2.0,5,2
223,8,14,1.42121069732666,0.47852,10.404221057891846,146.12332963943481,0.4705,14842,0.01,128,0.9,6,2.0,5,2
224,8,15,1.4084678616333008,0.4835,10.464052438735962,156.6029052734375,0.474,14842,0.01,128,0.9,6,2.0,5,2
225,8,16,1.3994489825439453,0.48602,10.42814016342163,167.04597425460815,0.4746,14842,0.01,128,0.9,6,2.0,5,2
226,8,17,1.394412896118164,0.4891,10.323386669158936,177.3852415084839,0.4823,14842,0.01,128,0.9,6,2.0,5,2
227,8,18,1.385889669189453,0.49276,10.631569623947144,188.03276896476746,0.4805,14842,0.01,128,0.9,6,2.0,5,2
228,8,19,1.3822626940917968,0.49326,10.404176712036133,198.4525740146637,0.4789,14842,0.01,128,0.9,6,2.0,5,2
229,8,20,1.3751786099243164,0.49484,10.44210934638977,208.90957927703857,0.4793,14842,0.01,128,0.9,6,2.0,5,2
230,8,21,1.3703664733886718,0.49804,10.519896030426025,219.44639897346497,0.4788,14842,0.01,128,0.9,6,2.0,5,2
231,8,22,1.3650973834228515,0.4994,10.425164461135864,229.88749361038208,0.4792,14842,0.01,128,0.9,6,2.0,5,2
232,8,23,1.3613904598999023,0.50076,10.417142152786255,240.32059359550476,0.4813,14842,0.01,128,0.9,6,2.0,5,2
233,8,24,1.3576489422607423,0.5011,10.45012354850769,250.78667569160461,0.4829,14842,0.01,128,0.9,6,2.0,5,2
234,8,25,1.355264719543457,0.50196,10.432062149047852,261.23566603660583,0.4846,14842,0.01,128,0.9,6,2.0,5,2
235,8,26,1.3512307482910155,0.50416,10.459059238433838,271.7106583118439,0.4831,14842,0.01,128,0.9,6,2.0,5,2
236,8,27,1.3455436856079102,0.50604,10.498924732208252,282.22750425338745,0.4812,14842,0.01,128,0.9,6,2.0,5,2
237,8,28,1.3437424264526368,0.50794,10.428141832351685,292.6726014614105,0.4834,14842,0.01,128,0.9,6,2.0,5,2
238,8,29,1.3390472528076172,0.50996,10.44010853767395,303.12863993644714,0.4835,14842,0.01,128,0.9,6,2.0,5,2
239,8,30,1.3359006225585937,0.51048,10.482994556427002,313.62756514549255,0.4867,14842,0.01,128,0.9,6,2.0,5,2
240,9,1,2.158598682861328,0.1923,10.835625648498535,11.12385368347168,0.2883,91192,0.01,128,0.9,12,1.5,3,1
241,9,2,1.7540989266967772,0.3634,10.852015972137451,21.99179244041443,0.4218,91192,0.01,128,0.9,12,1.5,3,1
242,9,3,1.4902040655517579,0.45866,10.786602258682251,32.794453859329224,0.4866,91192,0.01,128,0.9,12,1.5,3,1
243,9,4,1.3619798654174804,0.50812,10.76098346710205,43.572824001312256,0.5357,91192,0.01,128,0.9,12,1.5,3,1
244,9,5,1.265635838470459,0.54588,10.834487438201904,54.42322325706482,0.563,91192,0.01,128,0.9,12,1.5,3,1
245,9,6,1.1828869706726075,0.5769,10.778071641921997,65.21724152565002,0.5876,91192,0.01,128,0.9,12,1.5,3,1
246,9,7,1.1121053393554687,0.6049,10.763256788253784,75.99642872810364,0.6011,91192,0.01,128,0.9,12,1.5,3,1
247,9,8,1.0469101956176758,0.63066,10.817561149597168,86.8314483165741,0.6171,91192,0.01,128,0.9,12,1.5,3,1
248,9,9,0.9888076097106934,0.6527,10.799164295196533,97.64752674102783,0.6197,91192,0.01,128,0.9,12,1.5,3,1
249,9,10,0.9407620797729492,0.66948,10.788134813308716,108.45257306098938,0.624,91192,0.01,128,0.9,12,1.5,3,1
250,9,11,0.8996134890747071,0.68478,10.850713014602661,119.31924939155579,0.6199,91192,0.01,128,0.9,12,1.5,3,1
251,9,12,0.8533175952148437,0.70098,10.811116933822632,130.14629745483398,0.6265,91192,0.01,128,0.9,12,1.5,3,1
252,9,13,0.8124861940002441,0.71598,10.767243385314941,140.92947244644165,0.6265,91192,0.01,128,0.9,12,1.5,3,1
253,9,14,0.7853969340515137,0.72564,10.792163610458374,151.73955416679382,0.6225,91192,0.01,128,0.9,12,1.5,3,1
254,9,15,0.7679167906188965,0.73142,10.767305612564087,162.52478504180908,0.615,91192,0.01,128,0.9,12,1.5,3,1
255,9,16,0.7538419006347656,0.73582,10.875964403152466,173.4156835079193,0.625,91192,0.01,128,0.9,12,1.5,3,1
256,9,17,0.7193494790649414,0.74688,10.809386253356934,184.24103808403015,0.6292,91192,0.01,128,0.9,12,1.5,3,1
257,9,18,0.6898860260772705,0.75768,10.848036289215088,195.10498571395874,0.6262,91192,0.01,128,0.9,12,1.5,3,1
258,9,19,0.6607093423461914,0.76546,10.817842960357666,205.93866086006165,0.6319,91192,0.01,128,0.9,12,1.5,3,1
259,9,20,0.6335108679199218,0.77704,10.898303985595703,216.8519651889801,0.6321,91192,0.01,128,0.9,12,1.5,3,1
260,9,21,0.6208894054412841,0.78078,10.756263256072998,227.6241512298584,0.6319,91192,0.01,128,0.9,12,1.5,3,1
261,9,22,0.61403852684021,0.78264,10.85612177848816,238.49620366096497,0.6325,91192,0.01,128,0.9,12,1.5,3,1
262,9,23,0.5950062109375,0.78818,10.83982253074646,249.35198259353638,0.6186,91192,0.01,128,0.9,12,1.5,3,1
263,9,24,0.5763618428039551,0.79472,10.810220718383789,260.1781325340271,0.6128,91192,0.01,128,0.9,12,1.5,3,1
264,9,25,0.5598689863586426,0.80062,10.853545427322388,271.04763197898865,0.6207,91192,0.01,128,0.9,12,1.5,3,1
265,9,26,0.5549463021850586,0.80046,10.796556234359741,281.8628513813019,0.6157,91192,0.01,128,0.9,12,1.5,3,1
266,9,27,0.5312882360076905,0.81004,10.868766784667969,292.7482445240021,0.6184,91192,0.01,128,0.9,12,1.5,3,1
267,9,28,0.5129102989959716,0.81572,10.97611141204834,303.74129939079285,0.6161,91192,0.01,128,0.9,12,1.5,3,1
268,9,29,0.503561582107544,0.81972,10.82370638847351,314.58196091651917,0.6199,91192,0.01,128,0.9,12,1.5,3,1
269,9,30,0.4934154544067383,0.82176,10.882721185684204,325.48045229911804,0.6121,91192,0.01,128,0.9,12,1.5,3,1
270,10,1,2.2750118359375,0.1573,10.445095300674438,10.727341890335083,0.185,15592,0.01,128,0.9,12,1.5,3,2
271,10,2,2.0561134814453124,0.21388,10.399192571640015,21.14384651184082,0.2191,15592,0.01,128,0.9,12,1.5,3,2
272,10,3,1.9589262149047852,0.25246,10.760226726531982,31.920031785964966,0.279,15592,0.01,128,0.9,12,1.5,3,2
273,10,4,1.8347096044921876,0.30544,11.0461585521698,42.98315715789795,0.3264,15592,0.01,128,0.9,12,1.5,3,2
274,10,5,1.758674185180664,0.3382,11.680794954299927,54.680907249450684,0.3466,15592,0.01,128,0.9,12,1.5,3,2
275,10,6,1.7053005682373046,0.36408,11.469298124313354,66.16716361045837,0.3765,15592,0.01,128,0.9,12,1.5,3,2
276,10,7,1.65473171875,0.38922,10.78355097770691,76.96886110305786,0.4026,15592,0.01,128,0.9,12,1.5,3,2
277,10,8,1.6143407723999024,0.4075,10.900564670562744,87.88538384437561,0.4136,15592,0.01,128,0.9,12,1.5,3,2
278,10,9,1.5836252578735353,0.42154,10.713196516036987,98.61597013473511,0.4183,15592,0.01,128,0.9,12,1.5,3,2
279,10,10,1.5600346035766601,0.4299,10.845915794372559,109.48025035858154,0.4219,15592,0.01,128,0.9,12,1.5,3,2
280,10,11,1.5407169766235351,0.4384,11.305769920349121,120.80318903923035,0.4218,15592,0.01,128,0.9,12,1.5,3,2
281,10,12,1.5259469244384765,0.445,10.65849757194519,131.47963953018188,0.4307,15592,0.01,128,0.9,12,1.5,3,2
282,10,13,1.5129166818237305,0.4507,10.64353895187378,142.14112973213196,0.4304,15592,0.01,128,0.9,12,1.5,3,2
283,10,14,1.5004750039672852,0.4564,10.917805433273315,153.07489156723022,0.437,15592,0.01,128,0.9,12,1.5,3,2
284,10,15,1.4900470190429687,0.46036,11.15021276473999,164.2440528869629,0.4398,15592,0.01,128,0.9,12,1.5,3,2
285,10,16,1.4805042922973632,0.4631,11.108400106430054,175.36998677253723,0.4346,15592,0.01,128,0.9,12,1.5,3,2
286,10,17,1.4726232092285156,0.46612,10.735262155532837,186.12320065498352,0.4358,15592,0.01,128,0.9,12,1.5,3,2
287,10,18,1.4632461798095704,0.47028,10.777238368988037,196.9174041748047,0.4412,15592,0.01,128,0.9,12,1.5,3,2
288,10,19,1.4545099780273438,0.47342,11.151168823242188,208.084543466568,0.4434,15592,0.01,128,0.9,12,1.5,3,2
289,10,20,1.447747196044922,0.47562,11.028509616851807,219.1332356929779,0.444,15592,0.01,128,0.9,12,1.5,3,2
290,10,21,1.441163078918457,0.47836,10.870414972305298,230.02160167694092,0.4425,15592,0.01,128,0.9,12,1.5,3,2
291,10,22,1.4340376361083984,0.48134,11.028866052627563,241.0674548149109,0.4459,15592,0.01,128,0.9,12,1.5,3,2
292,10,23,1.4266762945556641,0.4825,11.157171964645386,252.24057698249817,0.4479,15592,0.01,128,0.9,12,1.5,3,2
293,10,24,1.4207287106323243,0.4848,10.734275341033936,262.99279832839966,0.4478,15592,0.01,128,0.9,12,1.5,3,2
294,10,25,1.4141737335205078,0.48716,10.735305547714233,273.7440745830536,0.4486,15592,0.01,128,0.9,12,1.5,3,2
295,10,26,1.4087623587036133,0.48854,12.69459056854248,286.4555938243866,0.4498,15592,0.01,128,0.9,12,1.5,3,2
296,10,27,1.4027142233276366,0.4914,12.628152847290039,299.10369348526,0.4484,15592,0.01,128,0.9,12,1.5,3,2
297,10,28,1.3971722033691407,0.49366,10.028172016143799,309.1498281955719,0.4516,15592,0.01,128,0.9,12,1.5,3,2
298,10,29,1.390749627380371,0.49658,10.88289761543274,320.04868388175964,0.4543,15592,0.01,128,0.9,12,1.5,3,2
299,10,30,1.3861634924316406,0.49834,10.154846668243408,330.22148299217224,0.4544,15592,0.01,128,0.9,12,1.5,3,2
300,11,1,2.1811885815429686,0.18152,11.150652885437012,11.339147567749023,0.2601,71464,0.01,128,0.9,12,1.5,5,1
301,11,2,1.7710558322143555,0.35728,11.262741327285767,22.620803356170654,0.4297,71464,0.01,128,0.9,12,1.5,5,1
302,11,3,1.5083970178222657,0.45816,11.1444091796875,33.7818603515625,0.4813,71464,0.01,128,0.9,12,1.5,5,1
303,11,4,1.4123466693115234,0.49338,11.205823421478271,45.00530648231506,0.5048,71464,0.01,128,0.9,12,1.5,5,1
304,11,5,1.333169560546875,0.52324,11.353397369384766,56.374561071395874,0.5212,71464,0.01,128,0.9,12,1.5,5,1
305,11,6,1.267213352508545,0.54788,11.499955654144287,67.89144563674927,0.5374,71464,0.01,128,0.9,12,1.5,5,1
306,11,7,1.2081614036560058,0.57036,11.540756702423096,79.4484236240387,0.5498,71464,0.01,128,0.9,12,1.5,5,1
307,11,8,1.1553880200195312,0.59244,12.012900829315186,91.47825360298157,0.5672,71464,0.01,128,0.9,12,1.5,5,1
308,11,9,1.0993029042053222,0.6121,12.370919942855835,103.86510372161865,0.5839,71464,0.01,128,0.9,12,1.5,5,1
309,11,10,1.0567746627807617,0.62772,12.960358619689941,116.84442138671875,0.5993,71464,0.01,128,0.9,12,1.5,5,1
310,11,11,1.0129846530151367,0.64332,11.712667226791382,128.57402968406677,0.6042,71464,0.01,128,0.9,12,1.5,5,1
311,11,12,0.9747723127746583,0.65684,11.146663904190063,139.7376470565796,0.6057,71464,0.01,128,0.9,12,1.5,5,1
312,11,13,0.9489095523071289,0.66644,11.068346977233887,150.8239185810089,0.6111,71464,0.01,128,0.9,12,1.5,5,1
313,11,14,0.9259816749572753,0.67514,11.177130937576294,162.01800227165222,0.6016,71464,0.01,128,0.9,12,1.5,5,1
314,11,15,0.8935730006408691,0.6867,11.794479131698608,173.82941818237305,0.614,71464,0.01,128,0.9,12,1.5,5,1
315,11,16,0.8552062831115723,0.70082,11.31877613067627,185.1661217212677,0.607,71464,0.01,128,0.9,12,1.5,5,1
316,11,17,0.8547234278869629,0.6991,11.592029809951782,196.77406239509583,0.6099,71464,0.01,128,0.9,12,1.5,5,1
317,11,18,0.8313607202148438,0.70766,11.50484561920166,208.29632139205933,0.6116,71464,0.01,128,0.9,12,1.5,5,1
318,11,19,0.8004588293457031,0.71914,11.294822216033936,219.60809803009033,0.61,71464,0.01,128,0.9,12,1.5,5,1
319,11,20,0.7896543174743652,0.72322,11.37659740447998,231.00063228607178,0.6094,71464,0.01,128,0.9,12,1.5,5,1
320,11,21,0.7703617429351807,0.72894,11.939501285552979,242.95788311958313,0.6087,71464,0.01,128,0.9,12,1.5,5,1
321,11,22,0.76053087059021,0.73066,12.645848274230957,255.62367796897888,0.5959,71464,0.01,128,0.9,12,1.5,5,1
322,11,23,0.7486223782348633,0.73494,11.655848741531372,267.30064249038696,0.6001,71464,0.01,128,0.9,12,1.5,5,1
323,11,24,0.7240084621429443,0.74302,11.517234802246094,278.83438897132874,0.6031,71464,0.01,128,0.9,12,1.5,5,1
324,11,25,0.7067444193267822,0.74886,11.414477825164795,290.26578998565674,0.5821,71464,0.01,128,0.9,12,1.5,5,1
325,11,26,0.7038207671356201,0.74938,10.990643978118896,301.27338886260986,0.5799,71464,0.01,128,0.9,12,1.5,5,1
326,11,27,0.679864024810791,0.75738,10.8041410446167,312.0944495201111,0.5878,71464,0.01,128,0.9,12,1.5,5,1
327,11,28,0.6725178595733643,0.75658,10.72409176826477,322.83493185043335,0.5743,71464,0.01,128,0.9,12,1.5,5,1
328,11,29,0.6639912895965576,0.7608,10.84291386604309,333.6937942504883,0.5605,71464,0.01,128,0.9,12,1.5,5,1
329,11,30,0.6486665510559082,0.76788,11.576746940612793,345.28648233413696,0.5736,71464,0.01,128,0.9,12,1.5,5,1
330,12,1,2.2221171401977537,0.15942,10.798151016235352,11.020557403564453,0.226,19624,0.01,128,0.9,12,1.5,5,2
331,12,2,1.8651522970581054,0.29614,10.722355127334595,21.76083779335022,0.3483,19624,0.01,128,0.9,12,1.5,5,2
332,12,3,1.6591463192749023,0.38008,10.53566288948059,32.31542158126831,0.4134,19624,0.01,128,0.9,12,1.5,5,2
333,12,4,1.538651999206543,0.42676,10.953731775283813,43.28867530822754,0.4492,19624,0.01,128,0.9,12,1.5,5,2
334,12,5,1.4618096737670898,0.4602,11.592992544174194,54.900596380233765,0.4575,19624,0.01,128,0.9,12,1.5,5,2
335,12,6,1.4117922930908202,0.48118,10.48395323753357,65.4023368358612,0.4717,19624,0.01,128,0.9,12,1.5,5,2
336,12,7,1.3754208966064454,0.4956,10.599647521972656,76.0189459323883,0.4926,19624,0.01,128,0.9,12,1.5,5,2
337,12,8,1.3488738479614257,0.51002,10.649503707885742,86.68642091751099,0.5038,19624,0.01,128,0.9,12,1.5,5,2
338,12,9,1.3207423193359376,0.52028,10.322388648986816,97.02577209472656,0.5132,19624,0.01,128,0.9,12,1.5,5,2
339,12,10,1.2992907077026368,0.52908,10.821063041687012,107.8637900352478,0.5226,19624,0.01,128,0.9,12,1.5,5,2
340,12,11,1.2769229064941405,0.5362,10.911807298660278,118.79256510734558,0.5258,19624,0.01,128,0.9,12,1.5,5,2
341,12,12,1.2588996362304687,0.54322,10.739281177520752,129.54880142211914,0.5309,19624,0.01,128,0.9,12,1.5,5,2
342,12,13,1.2447849114990235,0.54954,10.858293533325195,140.43003368377686,0.5286,19624,0.01,128,0.9,12,1.5,5,2
343,12,14,1.2331248054504393,0.554,10.877580881118774,151.32549262046814,0.5222,19624,0.01,128,0.9,12,1.5,5,2
344,12,15,1.2162050396728517,0.56028,11.054399013519287,162.39683055877686,0.5325,19624,0.01,128,0.9,12,1.5,5,2
345,12,16,1.2039613011169434,0.56404,10.782200336456299,173.1989758014679,0.5209,19624,0.01,128,0.9,12,1.5,5,2
346,12,17,1.1974723666381837,0.56766,10.843003034591675,184.05989909172058,0.5188,19624,0.01,128,0.9,12,1.5,5,2
347,12,18,1.1895231925964356,0.57008,10.929799795150757,195.006653547287,0.5254,19624,0.01,128,0.9,12,1.5,5,2
348,12,19,1.1838935105895996,0.57346,10.248623609542847,205.27210879325867,0.5272,19624,0.01,128,0.9,12,1.5,5,2
349,12,20,1.1748924530029297,0.57662,10.222677946090698,215.51172590255737,0.5364,19624,0.01,128,0.9,12,1.5,5,2
350,12,21,1.161993784637451,0.581,10.440101623535156,225.9677586555481,0.5384,19624,0.01,128,0.9,12,1.5,5,2
351,12,22,1.157755326690674,0.58272,11.13621997833252,237.12292885780334,0.5417,19624,0.01,128,0.9,12,1.5,5,2
352,12,23,1.149340054168701,0.58616,10.838045597076416,247.97862815856934,0.546,19624,0.01,128,0.9,12,1.5,5,2
353,12,24,1.1395884745788574,0.58964,10.80513310432434,258.8006811141968,0.5474,19624,0.01,128,0.9,12,1.5,5,2
354,12,25,1.129118705291748,0.59338,10.566742658615112,269.3848979473114,0.5479,19624,0.01,128,0.9,12,1.5,5,2
355,12,26,1.1228742671203613,0.59486,10.234631061553955,279.63648438453674,0.5536,19624,0.01,128,0.9,12,1.5,5,2
356,12,27,1.1158279624938965,0.59824,10.311294317245483,289.9647333621979,0.5524,19624,0.01,128,0.9,12,1.5,5,2
357,12,28,1.1088674809265138,0.60022,10.356322050094604,300.3390164375305,0.555,19624,0.01,128,0.9,12,1.5,5,2
358,12,29,1.103519741821289,0.60278,10.219703912734985,310.57648491859436,0.5565,19624,0.01,128,0.9,12,1.5,5,2
359,12,30,1.0982545373535155,0.60256,10.21367359161377,320.8070857524872,0.5561,19624,0.01,128,0.9,12,1.5,5,2
360,13,1,2.254287075805664,0.157,10.488005876541138,10.675504684448242,0.246,117766,0.01,128,0.9,12,2.0,3,1
361,13,2,1.845618846435547,0.32606,10.687448024749756,21.379855394363403,0.4116,117766,0.01,128,0.9,12,2.0,3,1
362,13,3,1.5245949786376953,0.44396,11.319417715072632,32.717288970947266,0.477,117766,0.01,128,0.9,12,2.0,3,1
363,13,4,1.3818386102294922,0.50134,11.153195858001709,43.88741755485535,0.5194,117766,0.01,128,0.9,12,2.0,3,1
364,13,5,1.2829903964233398,0.53994,10.830082178115845,54.73442840576172,0.5457,117766,0.01,128,0.9,12,2.0,3,1
365,13,6,1.197559220123291,0.5734,10.983656644821167,65.73599410057068,0.5717,117766,0.01,128,0.9,12,2.0,3,1
366,13,7,1.120553211364746,0.6021,11.302788972854614,77.05971145629883,0.5968,117766,0.01,128,0.9,12,2.0,3,1
367,13,8,1.0518594462585449,0.62698,11.034589767456055,88.11122941970825,0.6152,117766,0.01,128,0.9,12,2.0,3,1
368,13,9,0.9885210330200195,0.65278,10.78615689277649,98.91431307792664,0.6283,117766,0.01,128,0.9,12,2.0,3,1
369,13,10,0.9432944218444824,0.66972,11.173163414001465,110.10542917251587,0.616,117766,0.01,128,0.9,12,2.0,3,1
370,13,11,0.898700668334961,0.68418,10.913844108581543,121.03618693351746,0.6151,117766,0.01,128,0.9,12,2.0,3,1
371,13,12,0.8512719581604004,0.70306,11.186684370040894,132.24079966545105,0.6197,117766,0.01,128,0.9,12,2.0,3,1
372,13,13,0.8077807469177246,0.71814,11.181103229522705,143.44284772872925,0.6228,117766,0.01,128,0.9,12,2.0,3,1
373,13,14,0.7687172296142578,0.7315,10.838016986846924,154.2988154888153,0.6326,117766,0.01,128,0.9,12,2.0,3,1
374,13,15,0.7315297915649414,0.74716,10.93080735206604,165.24956917762756,0.6331,117766,0.01,128,0.9,12,2.0,3,1
375,13,16,0.7003655442047119,0.75568,10.937793254852295,176.2052767276764,0.6358,117766,0.01,128,0.9,12,2.0,3,1
376,13,17,0.6797419472503662,0.76002,11.081378698348999,187.30456566810608,0.6325,117766,0.01,128,0.9,12,2.0,3,1
377,13,18,0.6703943043518067,0.76212,10.819788455963135,198.14227557182312,0.6292,117766,0.01,128,0.9,12,2.0,3,1
378,13,19,0.6331623309326172,0.7755,10.948754072189331,209.1079454421997,0.6272,117766,0.01,128,0.9,12,2.0,3,1
379,13,20,0.6079994007873535,0.78476,10.61563229560852,219.7415030002594,0.63,117766,0.01,128,0.9,12,2.0,3,1
380,13,21,0.5898443144989014,0.7922,10.965685606002808,230.72513270378113,0.6248,117766,0.01,128,0.9,12,2.0,3,1
381,13,22,0.5661890334320069,0.7986,10.9238440990448,241.66611623764038,0.6253,117766,0.01,128,0.9,12,2.0,3,1
382,13,23,0.5552780443572998,0.8023,10.601964473724365,252.2859926223755,0.6157,117766,0.01,128,0.9,12,2.0,3,1
383,13,24,0.5401887398529053,0.8054,10.835975885391235,263.13889503479004,0.6048,117766,0.01,128,0.9,12,2.0,3,1
384,13,25,0.5042295710754394,0.81944,10.939788341522217,274.0962688922882,0.5979,117766,0.01,128,0.9,12,2.0,3,1
385,13,26,0.49442362312316895,0.8225,11.208385467529297,285.326593875885,0.5825,117766,0.01,128,0.9,12,2.0,3,1
386,13,27,0.47775691345214844,0.82704,10.89787769317627,296.2414062023163,0.6062,117766,0.01,128,0.9,12,2.0,3,1
387,13,28,0.4564327333068848,0.835,10.789167881011963,307.0475347042084,0.6123,117766,0.01,128,0.9,12,2.0,3,1
388,13,29,0.4496265491867065,0.83906,10.876255750656128,317.941691160202,0.602,117766,0.01,128,0.9,12,2.0,3,1
389,13,30,0.4411161758041382,0.8406,11.333231687545776,329.29187750816345,0.614,117766,0.01,128,0.9,12,2.0,3,1
390,14,1,2.3035273107910155,0.11592,10.443101406097412,10.657526731491089,0.1623,16966,0.01,128,0.9,12,2.0,3,2
391,14,2,2.182167640380859,0.186,10.435125350952148,21.110578060150146,0.2059,16966,0.01,128,0.9,12,2.0,3,2
392,14,3,2.0205438973999024,0.23446,10.464019775390625,31.59251880645752,0.2599,16966,0.01,128,0.9,12,2.0,3,2
393,14,4,1.897971752319336,0.28678,10.324417114257812,41.93588447570801,0.3034,16966,0.01,128,0.9,12,2.0,3,2
394,14,5,1.807946072692871,0.32062,10.50595736503601,52.459773540496826,0.3344,16966,0.01,128,0.9,12,2.0,3,2
395,14,6,1.7442578030395508,0.34758,11.302201509475708,63.78387379646301,0.3511,16966,0.01,128,0.9,12,2.0,3,2
396,14,7,1.6912333444213867,0.37314,11.2289879322052,75.03876209259033,0.3776,16966,0.01,128,0.9,12,2.0,3,2
397,14,8,1.645485786743164,0.40042,11.269864320755005,86.32657980918884,0.4006,16966,0.01,128,0.9,12,2.0,3,2
398,14,9,1.607591470336914,0.41466,10.883896827697754,97.23042130470276,0.4161,16966,0.01,128,0.9,12,2.0,3,2
399,14,10,1.5793569348144532,0.4267,10.669496774673462,107.91951370239258,0.4249,16966,0.01,128,0.9,12,2.0,3,2
400,14,11,1.5581850451660155,0.43484,10.710381507873535,118.64782118797302,0.4261,16966,0.01,128,0.9,12,2.0,3,2
401,14,12,1.5387071389770508,0.44394,10.989644050598145,129.65538692474365,0.4292,16966,0.01,128,0.9,12,2.0,3,2
402,14,13,1.5216162091064453,0.45074,10.794129371643066,140.46843957901,0.4347,16966,0.01,128,0.9,12,2.0,3,2
403,14,14,1.507826551513672,0.4561,11.527205467224121,152.0145947933197,0.4377,16966,0.01,128,0.9,12,2.0,3,2
404,14,15,1.496046030883789,0.4608,11.464376449584961,163.49689245224,0.444,16966,0.01,128,0.9,12,2.0,3,2
405,14,16,1.485264896850586,0.46528,11.070424556732178,174.58523678779602,0.4468,16966,0.01,128,0.9,12,2.0,3,2
406,14,17,1.4761276330566406,0.46796,10.858988761901855,185.46214866638184,0.4518,16966,0.01,128,0.9,12,2.0,3,2
407,14,18,1.4667649096679687,0.47272,11.253932237625122,196.7340066432953,0.453,16966,0.01,128,0.9,12,2.0,3,2
408,14,19,1.4591583770751952,0.47564,10.714039087295532,207.46570944786072,0.4551,16966,0.01,128,0.9,12,2.0,3,2
409,14,20,1.4534203799438477,0.47692,10.919827938079834,218.40248012542725,0.4523,16966,0.01,128,0.9,12,2.0,3,2
410,14,21,1.4459918072509765,0.47976,10.32339334487915,228.74278497695923,0.4548,16966,0.01,128,0.9,12,2.0,3,2
411,14,22,1.4390966403198242,0.48244,10.328406810760498,239.08714938163757,0.457,16966,0.01,128,0.9,12,2.0,3,2
412,14,23,1.4326878787231445,0.48582,10.501940250396729,249.60602021217346,0.4551,16966,0.01,128,0.9,12,2.0,3,2
413,14,24,1.4281829666137695,0.48904,10.436074256896973,260.05904269218445,0.4581,16966,0.01,128,0.9,12,2.0,3,2
414,14,25,1.4226328512573243,0.4911,10.55477261543274,270.62977266311646,0.4608,16966,0.01,128,0.9,12,2.0,3,2
415,14,26,1.417495004272461,0.4925,10.364311456680298,281.02298307418823,0.4583,16966,0.01,128,0.9,12,2.0,3,2
416,14,27,1.4131742422485352,0.4931,10.45104718208313,291.48999786376953,0.4578,16966,0.01,128,0.9,12,2.0,3,2
417,14,28,1.4082479946899413,0.49638,10.829041004180908,302.33695912361145,0.4623,16966,0.01,128,0.9,12,2.0,3,2
418,14,29,1.4035122891235352,0.49734,10.420153856277466,312.77308106422424,0.462,16966,0.01,128,0.9,12,2.0,3,2
419,14,30,1.3985095623779298,0.4991,10.233691453933716,323.025554895401,0.4618,16966,0.01,128,0.9,12,2.0,3,2
420,15,1,2.0939298181152344,0.2149,11.355215072631836,11.58260703086853,0.3245,91270,0.01,128,0.9,12,2.0,5,1
421,15,2,1.6576585223388671,0.39826,11.164701700210571,22.764273643493652,0.455,91270,0.01,128,0.9,12,2.0,5,1
422,15,3,1.4603891757202148,0.4702,11.440422058105469,34.22170877456665,0.5082,91270,0.01,128,0.9,12,2.0,5,1
423,15,4,1.3438301251220703,0.51774,11.465613603591919,45.70424842834473,0.5388,91270,0.01,128,0.9,12,2.0,5,1
424,15,5,1.2573872778320312,0.55034,11.378495931625366,57.09965395927429,0.5477,91270,0.01,128,0.9,12,2.0,5,1
425,15,6,1.186138441619873,0.57728,11.291828393936157,68.41039681434631,0.5603,91270,0.01,128,0.9,12,2.0,5,1
426,15,7,1.1160851165771484,0.60312,11.294485092163086,79.7307858467102,0.5842,91270,0.01,128,0.9,12,2.0,5,1
427,15,8,1.0538974604797364,0.6254,11.500293254852295,91.25102639198303,0.5917,91270,0.01,128,0.9,12,2.0,5,1
428,15,9,1.00390107421875,0.6441,11.47035002708435,102.74129104614258,0.5915,91270,0.01,128,0.9,12,2.0,5,1
429,15,10,0.9612574630737305,0.6612,11.214098453521729,113.97249007225037,0.6069,91270,0.01,128,0.9,12,2.0,5,1
430,15,11,0.9189112821960449,0.67726,11.414498090744019,125.40432548522949,0.612,91270,0.01,128,0.9,12,2.0,5,1
431,15,12,0.8776182556152343,0.69308,11.52315616607666,136.94546341896057,0.6167,91270,0.01,128,0.9,12,2.0,5,1
432,15,13,0.8426250733947754,0.70452,11.55809760093689,148.52053666114807,0.6243,91270,0.01,128,0.9,12,2.0,5,1
433,15,14,0.8081633018493652,0.71718,12.443751335144043,160.98221230506897,0.6238,91270,0.01,128,0.9,12,2.0,5,1
434,15,15,0.7737023791503906,0.72868,12.474651336669922,173.47315740585327,0.6163,91270,0.01,128,0.9,12,2.0,5,1
