,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,weight_decay,p,num_drop_layers,pretrained
634,22,5,1.952584879,0.2756,40.6946249,338.1363068,0.2631,11181642,0.001,32,0.9,0.001,0.2,2,[False]
635,22,6,1.892790547,0.3038,40.70344925,411.7966588,0.2778,11181642,0.001,32,0.9,0.001,0.2,2,[False]
636,22,7,1.839430271,0.3258,40.71914172,485.3951612,0.2705,11181642,0.001,32,0.9,0.001,0.2,2,[False]
637,22,8,1.797136787,0.3434,40.77001619,559.1070185,0.2761,11181642,0.001,32,0.9,0.001,0.2,2,[False]
638,22,9,1.746953703,0.3554,40.75207782,632.6015844,0.324,11181642,0.001,32,0.9,0.001,0.2,2,[False]
639,22,10,1.700193436,0.376,40.71592402,706.2497365,0.3171,11181642,0.001,32,0.9,0.001,0.2,2,[False]
640,22,11,1.659749341,0.388,40.74156284,779.9332039,0.3434,11181642,0.001,32,0.9,0.001,0.2,2,[False]
641,22,12,1.62549313,0.4046,40.6661942,853.5642686,0.3374,11181642,0.001,32,0.9,0.001,0.2,2,[False]
642,22,13,1.583033659,0.4202,49.445081,956.3650947,0.349,11181642,0.001,32,0.9,0.001,0.2,2,[False]
643,22,14,1.53784444,0.4378,49.38949966,1060.023793,0.3462,11181642,0.001,32,0.9,0.001,0.2,2,[False]
644,22,15,1.492890098,0.4572,49.5848124,1163.921211,0.3421,11181642,0.001,32,0.9,0.001,0.2,2,[False]
645,22,16,1.460258276,0.463,49.45841885,1267.29492,0.3533,11181642,0.001,32,0.9,0.001,0.2,2,[False]
646,22,17,1.417606197,0.482,49.40420485,1370.722894,0.3591,11181642,0.001,32,0.9,0.001,0.2,2,[False]
647,22,18,1.392525458,0.4924,49.54118609,1473.043693,0.3716,11181642,0.001,32,0.9,0.001,0.2,2,[False]
648,22,19,1.342529777,0.5096,49.51050949,1577.051816,0.3539,11181642,0.001,32,0.9,0.001,0.2,2,[False]
649,22,20,1.325270608,0.523,49.50512695,1680.720704,0.3694,11181642,0.001,32,0.9,0.001,0.2,2,[False]
650,22,21,1.27852212,0.5388,49.3675518,1784.048634,0.3648,11181642,0.001,32,0.9,0.001,0.2,2,[False]
651,22,22,1.228761347,0.5438,49.37512231,1887.683681,0.3842,11181642,0.001,32,0.9,0.001,0.2,2,[False]
652,22,23,1.193051677,0.5682,49.41875553,1991.287505,0.3727,11181642,0.001,32,0.9,0.001,0.2,2,[False]
653,22,24,1.145630138,0.587,49.61638713,2095.132082,0.3667,11181642,0.001,32,0.9,0.001,0.2,2,[False]
654,22,25,1.118776751,0.5982,52.19227457,2201.45428,0.3553,11181642,0.001,32,0.9,0.001,0.2,2,[False]
655,22,26,1.095076864,0.602,52.4057312,2310.859881,0.3338,11181642,0.001,32,0.9,0.001,0.2,2,[False]
656,22,27,1.080426204,0.618,50.03546762,2415.819691,0.3931,11181642,0.001,32,0.9,0.001,0.2,2,[False]
657,22,28,1.026988444,0.627,50.18161511,2520.431651,0.3648,11181642,0.001,32,0.9,0.001,0.2,2,[False]
658,22,29,1.000369338,0.642,49.94177556,2624.92776,0.3277,11181642,0.001,32,0.9,0.001,0.2,2,[False]
659,22,30,0.930368433,0.6614,49.98385954,2729.875087,0.3502,11181642,0.001,32,0.9,0.001,0.2,2,[False]
660,23,1,2.213196114,0.1674,57.28884029,60.86207366,0.1648,11181642,0.001,32,0.9,0.001,0.2,3,[False]
661,23,2,2.205262621,0.173,53.40793228,169.9226058,0.1629,11181642,0.001,32,0.9,0.001,0.2,3,[False]
662,23,3,2.090854802,0.2044,53.25867701,281.8846986,0.1687,11181642,0.001,32,0.9,0.001,0.2,3,[False]
663,23,4,2.062106528,0.2304,64.8817637,404.502816,0.1933,11181642,0.001,32,0.9,0.001,0.2,3,[False]
664,23,5,2.002127428,0.251,59.81902003,524.0647166,0.2403,11181642,0.001,32,0.9,0.001,0.2,3,[False]
665,23,6,1.945295958,0.274,57.86245513,635.4757609,0.2268,11181642,0.001,32,0.9,0.001,0.2,3,[False]
666,23,7,1.897504478,0.2924,42.02766037,734.7093751,0.2768,11181642,0.001,32,0.9,0.001,0.2,3,[False]
667,23,8,1.859139939,0.3078,41.37789297,813.085356,0.2979,11181642,0.001,32,0.9,0.001,0.2,3,[False]
668,23,9,1.814187798,0.333,41.23263001,892.2109458,0.3016,11181642,0.001,32,0.9,0.001,0.2,3,[False]
669,23,10,1.786915336,0.3434,38.93441081,968.1531758,0.3098,11181642,0.001,32,0.9,0.001,0.2,3,[False]
670,23,11,1.761119104,0.3526,38.75418329,1043.115558,0.3155,11181642,0.001,32,0.9,0.001,0.2,3,[False]
671,23,12,1.728109029,0.3662,38.35534644,1117.96596,0.3214,11181642,0.001,32,0.9,0.001,0.2,3,[False]
672,23,13,1.683201008,0.377,38.58084321,1191.383668,0.3256,11181642,0.001,32,0.9,0.001,0.2,3,[False]
673,23,14,1.659294118,0.3894,38.73151278,1266.011214,0.3353,11181642,0.001,32,0.9,0.001,0.2,3,[False]
674,23,15,1.632462661,0.3944,38.6799655,1339.709349,0.3473,11181642,0.001,32,0.9,0.001,0.2,3,[False]
675,23,16,1.605712174,0.4038,38.58479166,1415.042895,0.3608,11181642,0.001,32,0.9,0.001,0.2,3,[False]
676,23,17,1.584066137,0.4156,38.61993456,1489.451151,0.337,11181642,0.001,32,0.9,0.001,0.2,3,[False]
677,23,18,1.569332725,0.4206,38.58859682,1563.343364,0.3448,11181642,0.001,32,0.9,0.001,0.2,3,[False]
678,23,19,1.537740794,0.4346,38.63366961,1637.388363,0.3598,11181642,0.001,32,0.9,0.001,0.2,3,[False]
679,23,20,1.512618027,0.44,39.57430172,1712.409918,0.3599,11181642,0.001,32,0.9,0.001,0.2,3,[False]
680,23,21,1.488755561,0.4576,39.4595561,1791.446219,0.3586,11181642,0.001,32,0.9,0.001,0.2,3,[False]
681,23,22,1.474361063,0.4628,38.91326618,1867.035433,0.3737,11181642,0.001,32,0.9,0.001,0.2,3,[False]
682,23,23,1.442353957,0.48,38.90017343,1941.946323,0.3663,11181642,0.001,32,0.9,0.001,0.2,3,[False]
683,23,24,1.418589119,0.4828,38.77229595,2016.512936,0.3768,11181642,0.001,32,0.9,0.001,0.2,3,[False]
684,23,25,1.386584122,0.4968,39.07519698,2093.084886,0.388,11181642,0.001,32,0.9,0.001,0.2,3,[False]
685,23,26,1.35348204,0.498,39.1268487,2168.137688,0.3792,11181642,0.001,32,0.9,0.001,0.2,3,[False]
686,23,27,1.317917241,0.5216,38.95538735,2242.694898,0.3876,11181642,0.001,32,0.9,0.001,0.2,3,[False]
687,23,28,1.289670589,0.533,39.72107458,2319.235003,0.3734,11181642,0.001,32,0.9,0.001,0.2,3,[False]
688,23,29,1.264991316,0.532,39.11322784,2394.450683,0.3748,11181642,0.001,32,0.9,0.001,0.2,3,[False]
689,23,30,1.227656143,0.548,39.2664845,2470.127826,0.3665,11181642,0.001,32,0.9,0.001,0.2,3,[False]
690,24,1,2.245350395,0.1576,40.26923585,42.0768683,0.1771,11181642,0.001,32,0.9,0.001,0.2,4,[False]
691,24,2,2.186895457,0.166,38.70524764,116.5618465,0.1308,11181642,0.001,32,0.9,0.001,0.2,4,[False]
692,24,3,2.134013649,0.1944,39.06989241,191.3097672,0.1634,11181642,0.001,32,0.9,0.001,0.2,4,[False]
693,24,4,2.062153088,0.215,38.56095862,266.2140749,0.102,11181642,0.001,32,0.9,0.001,0.2,4,[False]
694,24,5,2.092117978,0.2096,39.01271009,340.7250242,0.2332,11181642,0.001,32,0.9,0.001,0.2,4,[False]
695,24,6,1.983724496,0.258,39.14679527,416.8956037,0.24,11181642,0.001,32,0.9,0.001,0.2,4,[False]
696,24,7,1.952111508,0.2726,38.82751322,491.9661884,0.2593,11181642,0.001,32,0.9,0.001,0.2,4,[False]
697,24,8,1.906585973,0.2934,38.84714866,566.0211799,0.2116,11181642,0.001,32,0.9,0.001,0.2,4,[False]
698,24,9,1.882248268,0.3052,39.5303297,641.4006395,0.2929,11181642,0.001,32,0.9,0.001,0.2,4,[False]
699,24,10,1.855811596,0.3116,39.66996622,717.6960287,0.2912,11181642,0.001,32,0.9,0.001,0.2,4,[False]
700,24,11,1.82865563,0.3236,38.94750857,792.7300701,0.2423,11181642,0.001,32,0.9,0.001,0.2,4,[False]
701,24,12,1.791215549,0.3356,39.07956791,869.8718767,0.3231,11181642,0.001,32,0.9,0.001,0.2,4,[False]
702,24,13,1.762070344,0.3494,39.39586997,948.2335722,0.3399,11181642,0.001,32,0.9,0.001,0.2,4,[False]
703,24,14,1.730883227,0.3536,38.79985166,1023.215703,0.3403,11181642,0.001,32,0.9,0.001,0.2,4,[False]
704,24,15,1.693700269,0.377,38.84274602,1098.444174,0.3387,11181642,0.001,32,0.9,0.001,0.2,4,[False]
705,24,16,1.678329831,0.376,39.40753365,1173.658161,0.3484,11181642,0.001,32,0.9,0.001,0.2,4,[False]
706,24,17,1.647028978,0.394,39.26550198,1250.124211,0.3624,11181642,0.001,32,0.9,0.001,0.2,4,[False]
707,24,18,1.626323894,0.4026,38.7113266,1325.579401,0.3527,11181642,0.001,32,0.9,0.001,0.2,4,[False]
708,24,19,1.598166741,0.4082,38.84106636,1399.614376,0.3507,11181642,0.001,32,0.9,0.001,0.2,4,[False]
709,24,20,1.575132632,0.4184,38.72549582,1473.734246,0.3569,11181642,0.001,32,0.9,0.001,0.2,4,[False]
710,24,21,1.561416144,0.4212,39.25939417,1549.638776,0.3591,11181642,0.001,32,0.9,0.001,0.2,4,[False]
711,24,22,1.53538219,0.4274,38.78294563,1623.571749,0.3516,11181642,0.001,32,0.9,0.001,0.2,4,[False]
712,24,23,1.522755385,0.4376,39.62241197,1702.468164,0.3491,11181642,0.001,32,0.9,0.001,0.2,4,[False]
713,24,24,1.496362553,0.4466,39.26783347,1780.159271,0.3577,11181642,0.001,32,0.9,0.001,0.2,4,[False]
714,24,25,1.471780354,0.4524,38.97238231,1857.675607,0.3555,11181642,0.001,32,0.9,0.001,0.2,4,[False]
715,24,26,1.454174035,0.464,39.22561622,1934.174604,0.3748,11181642,0.001,32,0.9,0.001,0.2,4,[False]
716,24,27,1.430772321,0.4674,39.15823221,2010.358848,0.3905,11181642,0.001,32,0.9,0.001,0.2,4,[False]
717,24,28,1.410396302,0.4796,38.87452579,2086.566556,0.3986,11181642,0.001,32,0.9,0.001,0.2,4,[False]
718,24,29,1.377286417,0.4928,38.96672273,2162.07758,0.3889,11181642,0.001,32,0.9,0.001,0.2,4,[False]
719,24,30,1.35115247,0.5002,39.30777884,2237.756339,0.3894,11181642,0.001,32,0.9,0.001,0.2,4,[False]
720,25,1,2.264065615,0.1416,40.45185995,42.37854028,0.1375,11181642,0.001,32,0.9,0.001,0.2,5,[False]
721,25,2,2.205789587,0.1658,39.14396048,118.5463634,0.1422,11181642,0.001,32,0.9,0.001,0.2,5,[False]
722,25,3,2.154547248,0.1886,39.32658219,194.5269532,0.1713,11181642,0.001,32,0.9,0.001,0.2,5,[False]
723,25,4,2.077730574,0.2176,39.30093074,270.545805,0.2342,11181642,0.001,32,0.9,0.001,0.2,5,[False]
724,25,5,2.028988188,0.2398,39.51450467,347.2592072,0.2513,11181642,0.001,32,0.9,0.001,0.2,5,[False]
725,25,6,2.001071386,0.248,39.40011024,424.341748,0.2502,11181642,0.001,32,0.9,0.001,0.2,5,[False]
726,25,7,1.949232534,0.267,39.25837398,501.8719974,0.2545,11181642,0.001,32,0.9,0.001,0.2,5,[False]
727,25,8,1.934587083,0.271,39.39171076,578.4452996,0.2871,11181642,0.001,32,0.9,0.001,0.2,5,[False]
728,25,9,1.908177151,0.2862,39.31131959,656.2846158,0.2947,11181642,0.001,32,0.9,0.001,0.2,5,[False]
729,25,10,1.883691131,0.2958,39.35260344,731.7057636,0.3031,11181642,0.001,32,0.9,0.001,0.2,5,[False]
730,25,11,1.845840817,0.3072,39.56927991,809.2046399,0.3076,11181642,0.001,32,0.9,0.001,0.2,5,[False]
731,25,12,1.810622739,0.3264,39.33893466,884.2723038,0.3024,11181642,0.001,32,0.9,0.001,0.2,5,[False]
732,25,13,1.775272126,0.3404,39.11467743,960.5462723,0.3027,11181642,0.001,32,0.9,0.001,0.2,5,[False]
733,25,14,1.749894908,0.353,39.19064903,1035.507141,0.3114,11181642,0.001,32,0.9,0.001,0.2,5,[False]
734,25,15,1.715527253,0.3654,39.46605825,1111.070695,0.3052,11181642,0.001,32,0.9,0.001,0.2,5,[False]
735,25,16,1.695896321,0.3724,39.52963233,1187.401814,0.3413,11181642,0.001,32,0.9,0.001,0.2,5,[False]
736,25,17,1.667662737,0.3782,39.4825995,1263.371846,0.3472,11181642,0.001,32,0.9,0.001,0.2,5,[False]
737,25,18,1.640167704,0.397,39.25309873,1339.340788,0.3519,11181642,0.001,32,0.9,0.001,0.2,5,[False]
738,25,19,1.622212207,0.4026,39.29351187,1416.329524,0.3565,11181642,0.001,32,0.9,0.001,0.2,5,[False]
739,25,20,1.598726982,0.4138,39.69275546,1492.8355,0.3713,11181642,0.001,32,0.9,0.001,0.2,5,[False]
740,25,21,1.582665795,0.411,39.24709415,1569.649161,0.3657,11181642,0.001,32,0.9,0.001,0.2,5,[False]
741,25,22,1.562021084,0.4204,39.18523979,1645.416353,0.3773,11181642,0.001,32,0.9,0.001,0.2,5,[False]
742,25,23,1.534851669,0.432,39.15911698,1721.098827,0.3765,11181642,0.001,32,0.9,0.001,0.2,5,[False]
743,25,24,1.524773664,0.4338,39.39149141,1796.479913,0.3842,11181642,0.001,32,0.9,0.001,0.2,5,[False]
744,25,25,1.51342318,0.4464,39.17870593,1872.549132,0.384,11181642,0.001,32,0.9,0.001,0.2,5,[False]
745,25,26,1.496016524,0.4556,39.23872399,1947.584155,0.4028,11181642,0.001,32,0.9,0.001,0.2,5,[False]
746,25,27,1.467191162,0.4606,38.85579896,2022.434744,0.4024,11181642,0.001,32,0.9,0.001,0.2,5,[False]
747,25,28,1.448762894,0.4702,39.14541936,2096.288236,0.3998,11181642,0.001,32,0.9,0.001,0.2,5,[False]
748,25,29,1.421483987,0.4866,39.32053709,2174.759138,0.4078,11181642,0.001,32,0.9,0.001,0.2,5,[False]
749,25,30,1.396199343,0.4902,39.36387873,2250.348162,0.4033,11181642,0.001,32,0.9,0.001,0.2,5,[False]
750,26,1,2.234660323,0.1648,45.35290766,47.29231262,0.1673,11181642,0.001,32,0.9,0.001,0.3,1,[False]
751,26,2,2.229856071,0.1682,54.90101337,156.6737974,0.184,11181642,0.001,32,0.9,0.001,0.3,1,[False]
752,26,3,2.087091587,0.2152,50.78624964,261.8655746,0.1756,11181642,0.001,32,0.9,0.001,0.3,1,[False]
753,26,4,2.031638765,0.2368,49.42013383,365.711246,0.2,11181642,0.001,32,0.9,0.001,0.3,1,[False]
754,26,5,1.975735949,0.261,49.76596332,469.6090608,0.2198,11181642,0.001,32,0.9,0.001,0.3,1,[False]
755,26,6,1.925700322,0.2842,52.9342401,591.2854507,0.2448,11181642,0.001,32,0.9,0.001,0.3,1,[False]
756,26,7,1.877512551,0.301,49.72988153,694.8696425,0.2598,11181642,0.001,32,0.9,0.001,0.3,1,[False]
757,26,8,1.824096976,0.3324,57.75681305,811.3763034,0.3046,11181642,0.001,32,0.9,0.001,0.3,1,[False]
758,26,9,1.782556237,0.3406,55.2023561,922.0319364,0.3249,11181642,0.001,32,0.9,0.001,0.3,1,[False]
759,26,10,1.747985333,0.3578,55.41052556,1032.280027,0.3282,11181642,0.001,32,0.9,0.001,0.3,1,[False]
760,26,11,1.698737206,0.3798,53.08278632,1143.009393,0.3253,11181642,0.001,32,0.9,0.001,0.3,1,[False]
761,26,12,1.657932286,0.3944,53.71437573,1250.796708,0.3455,11181642,0.001,32,0.9,0.001,0.3,1,[False]
762,26,13,1.611484731,0.4016,38.44708443,1324.878519,0.3438,11181642,0.001,32,0.9,0.001,0.3,1,[False]
763,26,14,1.582621214,0.4122,38.81725621,1398.860748,0.3475,11181642,0.001,32,0.9,0.001,0.3,1,[False]
764,26,15,1.541758364,0.4352,38.70295954,1473.601362,0.3414,11181642,0.001,32,0.9,0.001,0.3,1,[False]
765,26,16,1.504614502,0.4498,38.70174098,1547.677531,0.3451,11181642,0.001,32,0.9,0.001,0.3,1,[False]
766,26,17,1.478622434,0.4624,38.8290391,1621.041245,0.3678,11181642,0.001,32,0.9,0.001,0.3,1,[False]
767,26,18,1.439629649,0.4668,39.25033092,1694.966875,0.3734,11181642,0.001,32,0.9,0.001,0.3,1,[False]
768,26,19,1.406045657,0.4892,39.0358088,1769.572589,0.3754,11181642,0.001,32,0.9,0.001,0.3,1,[False]
769,26,20,1.36891278,0.4904,38.75977111,1843.327868,0.378,11181642,0.001,32,0.9,0.001,0.3,1,[False]
770,26,21,1.331624439,0.5132,38.75294685,1916.930676,0.379,11181642,0.001,32,0.9,0.001,0.3,1,[False]
771,26,22,1.283529319,0.53,38.79846835,1990.368918,0.3768,11181642,0.001,32,0.9,0.001,0.3,1,[False]
772,26,23,1.25262757,0.5402,38.7962811,2063.725784,0.3704,11181642,0.001,32,0.9,0.001,0.3,1,[False]
773,26,24,1.238410353,0.5478,38.82941413,2137.531187,0.3759,11181642,0.001,32,0.9,0.001,0.3,1,[False]
774,26,25,1.197822521,0.56,38.7307229,2210.725691,0.3805,11181642,0.001,32,0.9,0.001,0.3,1,[False]
775,26,26,1.165443143,0.5744,38.68107343,2284.30347,0.3763,11181642,0.001,32,0.9,0.001,0.3,1,[False]
776,26,27,1.134306403,0.588,38.79811645,2357.943433,0.4094,11181642,0.001,32,0.9,0.001,0.3,1,[False]
777,26,28,1.068926934,0.6082,39.31864929,2432.185714,0.3113,11181642,0.001,32,0.9,0.001,0.3,1,[False]
778,26,29,1.055691166,0.6152,38.85144901,2505.436188,0.3473,11181642,0.001,32,0.9,0.001,0.3,1,[False]
779,26,30,1.015218147,0.636,38.9421134,2579.820549,0.335,11181642,0.001,32,0.9,0.001,0.3,1,[False]
780,27,1,2.203445149,0.1776,40.00653005,41.95959949,0.1972,11181642,0.001,32,0.9,0.001,0.3,2,[False]
781,27,2,2.198109999,0.168,38.76337409,115.1911287,0.0999,11181642,0.001,32,0.9,0.001,0.3,2,[False]
782,27,3,2.136746539,0.1964,38.67335272,188.497983,0.1793,11181642,0.001,32,0.9,0.001,0.3,2,[False]
783,27,4,2.059863624,0.2232,38.83581972,261.8285847,0.221,11181642,0.001,32,0.9,0.001,0.3,2,[False]
784,27,5,1.994531457,0.249,38.66935825,335.6816142,0.2161,11181642,0.001,32,0.9,0.001,0.3,2,[False]
785,27,6,1.950112482,0.2686,38.62348199,408.7799287,0.2553,11181642,0.001,32,0.9,0.001,0.3,2,[False]
786,27,7,1.894451139,0.2886,38.63524222,482.0027225,0.2907,11181642,0.001,32,0.9,0.001,0.3,2,[False]
787,27,8,1.853530777,0.3108,38.66967344,555.8781435,0.3046,11181642,0.001,32,0.9,0.001,0.3,2,[False]
788,27,9,1.799892021,0.3314,38.97145605,632.0992498,0.3314,11181642,0.001,32,0.9,0.001,0.3,2,[False]
789,27,10,1.750945335,0.3448,38.73245811,705.9597957,0.3412,11181642,0.001,32,0.9,0.001,0.3,2,[False]
790,27,11,1.707741611,0.3664,38.67541599,779.087707,0.3155,11181642,0.001,32,0.9,0.001,0.3,2,[False]
791,27,12,1.686058073,0.3764,38.62219834,852.2446032,0.3516,11181642,0.001,32,0.9,0.001,0.3,2,[False]
792,27,13,1.658086044,0.3898,38.60128355,925.4105132,0.3384,11181642,0.001,32,0.9,0.001,0.3,2,[False]
793,27,14,1.609736642,0.4112,38.72186732,998.9578893,0.3442,11181642,0.001,32,0.9,0.001,0.3,2,[False]
794,27,15,1.570975947,0.425,38.77825832,1072.313181,0.3474,11181642,0.001,32,0.9,0.001,0.3,2,[False]
795,27,16,1.533052433,0.4374,39.66197586,1148.439763,0.3424,11181642,0.001,32,0.9,0.001,0.3,2,[False]
796,27,17,1.50055817,0.4438,39.2889576,1222.531687,0.3601,11181642,0.001,32,0.9,0.001,0.3,2,[False]
797,27,18,1.459371104,0.4604,39.85044265,1297.57905,0.3496,11181642,0.001,32,0.9,0.001,0.3,2,[False]
798,27,19,1.444653069,0.466,39.72366047,1374.545145,0.3461,11181642,0.001,32,0.9,0.001,0.3,2,[False]
799,27,20,1.426365308,0.4764,39.13795638,1448.992703,0.3659,11181642,0.001,32,0.9,0.001,0.3,2,[False]
800,27,21,1.407835487,0.4806,39.14823937,1522.279675,0.3763,11181642,0.001,32,0.9,0.001,0.3,2,[False]
801,27,22,1.39071105,0.4838,39.11633897,1595.603562,0.3882,11181642,0.001,32,0.9,0.001,0.3,2,[False]
802,27,23,1.376761209,0.4956,39.27467251,1669.024943,0.3712,11181642,0.001,32,0.9,0.001,0.3,2,[False]
803,27,24,1.337481077,0.516,39.73467255,1743.436311,0.361,11181642,0.001,32,0.9,0.001,0.3,2,[False]
804,27,25,1.300853797,0.517,40.27529693,1819.869909,0.3737,11181642,0.001,32,0.9,0.001,0.3,2,[False]
805,27,26,1.248226464,0.5418,39.38696122,1894.236834,0.3331,11181642,0.001,32,0.9,0.001,0.3,2,[False]
806,27,27,1.208399248,0.5566,39.75967383,1968.45897,0.3594,11181642,0.001,32,0.9,0.001,0.3,2,[False]
807,27,28,1.168275937,0.567,39.79240727,2044.144418,0.3615,11181642,0.001,32,0.9,0.001,0.3,2,[False]
808,27,29,1.13771355,0.5792,39.07411385,2117.453059,0.379,11181642,0.001,32,0.9,0.001,0.3,2,[False]
809,27,30,1.128020091,0.5906,38.87023783,2191.146199,0.3429,11181642,0.001,32,0.9,0.001,0.3,2,[False]
810,28,1,2.249299531,0.1522,40.54336953,42.44604683,0.175,11181642,0.001,32,0.9,0.001,0.3,3,[False]
811,28,2,2.221162592,0.1674,39.17562938,116.7916169,0.1006,11181642,0.001,32,0.9,0.001,0.3,3,[False]
812,28,3,2.130716671,0.1936,53.72194052,207.7330203,0.1935,11181642,0.001,32,0.9,0.001,0.3,3,[False]
813,28,4,2.065418007,0.2222,49.56635499,315.7112107,0.2198,11181642,0.001,32,0.9,0.001,0.3,3,[False]
814,28,5,2.000234426,0.2508,49.45481753,420.2542024,0.2253,11181642,0.001,32,0.9,0.001,0.3,3,[False]
815,28,6,1.948469373,0.269,49.53726554,525.3168266,0.2384,11181642,0.001,32,0.9,0.001,0.3,3,[False]
816,28,7,1.930748689,0.2798,49.46551156,630.0119147,0.2645,11181642,0.001,32,0.9,0.001,0.3,3,[False]
817,28,8,1.879494942,0.2938,52.38824868,737.6299262,0.2665,11181642,0.001,32,0.9,0.001,0.3,3,[False]
818,28,9,1.847512047,0.3154,52.1524086,845.1222169,0.286,11181642,0.001,32,0.9,0.001,0.3,3,[False]
819,28,10,1.806640916,0.3282,54.59053779,955.0391593,0.2844,11181642,0.001,32,0.9,0.001,0.3,3,[False]
820,28,11,1.780840072,0.3376,49.57556224,1059.743253,0.3143,11181642,0.001,32,0.9,0.001,0.3,3,[False]
821,28,12,1.756646366,0.355,70.08197331,1181.587945,0.3174,11181642,0.001,32,0.9,0.001,0.3,3,[False]
822,28,13,1.723892063,0.3562,49.84909177,1286.770148,0.327,11181642,0.001,32,0.9,0.001,0.3,3,[False]
823,28,14,1.702738212,0.3568,53.01215768,1394.861277,0.3474,11181642,0.001,32,0.9,0.001,0.3,3,[False]
824,28,15,1.666429235,0.3846,49.79252076,1499.873644,0.3311,11181642,0.001,32,0.9,0.001,0.3,3,[False]
825,28,16,1.649816467,0.382,49.68907928,1607.443894,0.3379,11181642,0.001,32,0.9,0.001,0.3,3,[False]
826,28,17,1.629587408,0.3996,55.30109072,1718.536122,0.3558,11181642,0.001,32,0.9,0.001,0.3,3,[False]
827,28,18,1.585905174,0.413,49.89401126,1823.861114,0.3645,11181642,0.001,32,0.9,0.001,0.3,3,[False]
828,28,19,1.558374655,0.4276,55.28544998,1937.410165,0.3597,11181642,0.001,32,0.9,0.001,0.3,3,[False]
829,28,20,1.522595536,0.4418,53.4472506,2046.411363,0.3584,11181642,0.001,32,0.9,0.001,0.3,3,[False]
830,28,21,1.518512007,0.4384,58.1507082,2161.977556,0.3638,11181642,0.001,32,0.9,0.001,0.3,3,[False]
831,28,22,1.470241712,0.4688,69.82209897,2289.161796,0.3541,11181642,0.001,32,0.9,0.001,0.3,3,[False]
832,28,23,1.45271268,0.4642,52.46555305,2405.657022,0.3706,11181642,0.001,32,0.9,0.001,0.3,3,[False]
833,28,24,1.440677688,0.4628,55.45256448,2516.368768,0.3643,11181642,0.001,32,0.9,0.001,0.3,3,[False]
834,28,25,1.397792331,0.4854,66.58972526,2643.672878,0.352,11181642,0.001,32,0.9,0.001,0.3,3,[False]
835,28,26,1.4024103,0.4838,65.33294535,2770.605279,0.3539,11181642,0.001,32,0.9,0.001,0.3,3,[False]
836,28,27,1.36342871,0.5,64.2234664,2898.762293,0.3677,11181642,0.001,32,0.9,0.001,0.3,3,[False]
837,28,28,1.344318451,0.5064,39.02941179,2984.467157,0.3451,11181642,0.001,32,0.9,0.001,0.3,3,[False]
838,28,29,1.308380549,0.5182,39.19139552,3059.604466,0.3474,11181642,0.001,32,0.9,0.001,0.3,3,[False]
839,28,30,1.304355588,0.5216,39.15894794,3135.557049,0.3454,11181642,0.001,32,0.9,0.001,0.3,3,[False]
840,29,1,2.267302828,0.1494,40.39896488,42.0257957,0.1266,11181642,0.001,32,0.9,0.001,0.3,4,[False]
841,29,2,2.279296381,0.1422,39.25370169,118.1439359,0.1245,11181642,0.001,32,0.9,0.001,0.3,4,[False]
842,29,3,2.164834897,0.1704,39.4783237,194.3103364,0.1853,11181642,0.001,32,0.9,0.001,0.3,4,[False]
843,29,4,2.103312679,0.205,39.81199074,270.0762064,0.2077,11181642,0.001,32,0.9,0.001,0.3,4,[False]
844,29,5,2.054480683,0.2172,39.67925882,346.6298671,0.213,11181642,0.001,32,0.9,0.001,0.3,4,[False]
845,29,6,2.002976871,0.242,39.95831656,422.9878702,0.2231,11181642,0.001,32,0.9,0.001,0.3,4,[False]
846,29,7,1.97192352,0.2562,39.86732697,499.041492,0.2368,11181642,0.001,32,0.9,0.001,0.3,4,[False]
847,29,8,1.925078342,0.2758,39.21683574,575.3541541,0.2384,11181642,0.001,32,0.9,0.001,0.3,4,[False]
848,29,9,1.889168713,0.2864,39.93368268,651.0931122,0.2433,11181642,0.001,32,0.9,0.001,0.3,4,[False]
849,29,10,1.88278746,0.2958,39.86924434,728.5568352,0.2715,11181642,0.001,32,0.9,0.001,0.3,4,[False]
850,29,11,1.831051073,0.3152,39.45562983,803.7558742,0.2747,11181642,0.001,32,0.9,0.001,0.3,4,[False]
851,29,12,1.804910294,0.324,39.58598948,879.8776238,0.2723,11181642,0.001,32,0.9,0.001,0.3,4,[False]
852,29,13,1.785167616,0.3356,39.63063049,954.3151994,0.3116,11181642,0.001,32,0.9,0.001,0.3,4,[False]
853,29,14,1.762046124,0.3434,39.15128398,1028.440922,0.3245,11181642,0.001,32,0.9,0.001,0.3,4,[False]
854,29,15,1.731106655,0.3574,39.01642275,1101.81549,0.3205,11181642,0.001,32,0.9,0.001,0.3,4,[False]
855,29,16,1.707463904,0.3658,38.98171473,1175.458531,0.346,11181642,0.001,32,0.9,0.001,0.3,4,[False]
856,29,17,1.683180923,0.3764,39.04576182,1248.942242,0.3534,11181642,0.001,32,0.9,0.001,0.3,4,[False]
857,29,18,1.673069288,0.3764,38.9883213,1322.194959,0.3484,11181642,0.001,32,0.9,0.001,0.3,4,[False]
858,29,19,1.650903457,0.385,39.02436042,1396.052419,0.3475,11181642,0.001,32,0.9,0.001,0.3,4,[False]
859,29,20,1.629984127,0.3916,39.0280292,1469.606116,0.3659,11181642,0.001,32,0.9,0.001,0.3,4,[False]
