,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,weight_decay,pretrained
126,2,47,0.005690925,1,39.29384875,3369.818609,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
127,2,48,0.005690839,1,39.25037098,3442.006894,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
128,2,49,0.005690835,1,39.30913305,3514.325721,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
129,2,50,0.005690832,1,39.26895714,3586.547549,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
130,2,51,0.005690827,1,39.20042014,3658.780628,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
131,2,52,0.005690826,1,39.26649332,3731.03889,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
132,2,53,0.005690825,1,39.19927168,3803.09529,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
133,2,54,0.005690824,1,39.24487138,3875.314976,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
134,2,55,0.005690823,1,39.28630304,3947.613991,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
135,2,56,0.005690822,1,39.30800748,4020.001515,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
136,2,57,0.005690823,1,39.31099367,4092.31128,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
137,2,58,0.005690822,1,39.28199506,4164.514233,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
138,2,59,0.005690821,1,39.24672842,4236.824539,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
139,2,60,0.005690822,1,39.29545355,4309.217452,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
140,2,61,0.005690822,1,39.33580327,4381.605861,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
141,2,62,0.005690821,1,39.34556556,4453.980098,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
142,2,63,0.005690822,1,39.35142207,4526.489872,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
143,2,64,0.005690821,1,39.25481939,4598.695569,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
144,2,65,0.005690823,1,39.20421505,4670.845676,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
145,2,66,0.005690823,1,39.25208759,4743.127431,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
146,2,67,0.005690822,1,39.26562881,4815.300082,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
147,2,68,0.005690822,1,39.29424191,4887.66749,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
148,2,69,0.005690821,1,39.40928268,4960.156307,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
149,2,70,0.005690822,1,39.3222847,5032.394535,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
150,2,71,0.005690821,1,39.34320211,5104.841205,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
151,2,72,0.005690822,1,39.29241252,5177.048564,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
152,2,73,0.005690823,1,39.35025597,5249.369752,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
153,2,74,0.005690821,1,39.28627396,5321.827317,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
154,2,75,0.005690822,1,39.36091256,5394.260809,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
155,2,76,0.005690822,1,39.2822752,5466.45806,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
156,2,77,0.005690822,1,39.38031077,5538.840112,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
157,2,78,0.005690822,1,39.40513754,5611.320794,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
158,2,79,0.005690823,1,39.25935483,5683.521052,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
159,2,80,0.005690822,1,39.28021407,5755.686321,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
160,3,1,0.965639405,0.6878,25.93108153,28.70828009,0.7249,11181642,0.01,64,0.9,0.005,"[True, 40]"
161,3,2,0.567906361,0.8826,25.95347452,87.9138546,0.8493,11181642,0.01,64,0.9,0.005,"[True, 40]"
162,3,3,0.392362334,0.929,25.94903779,147.1468728,0.85,11181642,0.01,64,0.9,0.005,"[True, 40]"
163,3,4,0.301248329,0.947,25.99650502,206.667712,0.8608,11181642,0.01,64,0.9,0.005,"[True, 40]"
164,3,5,0.191525116,0.9656,25.98235631,265.9310377,0.8604,11181642,0.01,64,0.9,0.005,"[True, 40]"
165,3,6,0.098666623,0.9842,26.01445627,325.434932,0.8747,11181642,0.01,64,0.9,0.005,"[True, 40]"
166,3,7,0.058581859,0.9942,25.9672575,384.2632804,0.879,11181642,0.01,64,0.9,0.005,"[True, 40]"
167,3,8,0.028042515,0.9974,25.9635644,443.155756,0.8803,11181642,0.01,64,0.9,0.005,"[True, 40]"
168,3,9,0.013206288,0.9998,25.96475196,502.2888036,0.8837,11181642,0.01,64,0.9,0.005,"[True, 40]"
169,3,10,0.005989859,1,25.91459155,561.1682355,0.8849,11181642,0.01,64,0.9,0.005,"[True, 40]"
170,3,11,0.003622787,1,25.99462724,619.9651122,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
171,3,12,0.003638066,1,25.97112775,678.9828346,0.8869,11181642,0.01,64,0.9,0.005,"[True, 40]"
172,3,13,0.003946898,1,25.99251962,737.9322166,0.8864,11181642,0.01,64,0.9,0.005,"[True, 40]"
173,3,14,0.004349544,1,25.95772958,796.7989366,0.886,11181642,0.01,64,0.9,0.005,"[True, 40]"
174,3,15,0.004879642,1,25.96555948,855.6505158,0.8855,11181642,0.01,64,0.9,0.005,"[True, 40]"
175,3,16,0.005494038,1,25.96106577,914.6252921,0.8856,11181642,0.01,64,0.9,0.005,"[True, 40]"
176,3,17,0.005071677,1,25.96902609,973.6539335,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
177,3,18,0.005196112,1,25.96855235,1032.771833,0.8855,11181642,0.01,64,0.9,0.005,"[True, 40]"
178,3,19,0.005319838,1,25.96456003,1091.792991,0.8858,11181642,0.01,64,0.9,0.005,"[True, 40]"
179,3,20,0.005441364,1,25.95261335,1150.71244,0.8859,11181642,0.01,64,0.9,0.005,"[True, 40]"
180,3,21,0.00555979,1,25.95658326,1209.644836,0.8856,11181642,0.01,64,0.9,0.005,"[True, 40]"
181,3,22,0.005491831,1,25.92600656,1268.531693,0.8856,11181642,0.01,64,0.9,0.005,"[True, 40]"
182,3,23,0.005515184,1,25.97154498,1327.468051,0.8855,11181642,0.01,64,0.9,0.005,"[True, 40]"
183,3,24,0.005538403,1,25.97752833,1386.461283,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
184,3,25,0.005561501,1,25.96652961,1445.321871,0.8853,11181642,0.01,64,0.9,0.005,"[True, 40]"
185,3,26,0.005584501,1,25.97256708,1504.270251,0.8853,11181642,0.01,64,0.9,0.005,"[True, 40]"
186,3,27,0.005571698,1,25.94036674,1563.20934,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
187,3,28,0.005576276,1,25.95182848,1622.292538,0.8853,11181642,0.01,64,0.9,0.005,"[True, 40]"
188,3,29,0.005580854,1,25.94296956,1681.151479,0.8853,11181642,0.01,64,0.9,0.005,"[True, 40]"
189,3,30,0.005585415,1,25.9829402,1740.113246,0.8853,11181642,0.01,64,0.9,0.005,"[True, 40]"
190,3,31,0.005589987,1,25.94555402,1799.131353,0.8853,11181642,0.01,64,0.9,0.005,"[True, 40]"
191,3,32,0.005587457,1,25.96558237,1858.011897,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
192,3,33,0.00558838,1,26.00146389,1916.925311,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
193,3,34,0.005589297,1,25.96549535,1975.803106,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
194,3,35,0.005590212,1,25.96999359,2034.740905,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
195,3,36,0.005591144,1,25.96622801,2093.665962,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
196,3,37,0.005590617,1,25.97783208,2152.585696,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
197,3,38,0.005590738,1,25.98054743,2211.567985,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
198,3,39,0.005590857,1,26.02543092,2270.585157,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
199,3,40,0.005590981,1,25.97241282,2329.680956,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
200,3,41,0.005591106,1,25.98142314,2388.607273,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
201,3,42,0.005590923,1,25.9865315,2447.562634,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
202,3,43,0.005590859,1,25.9783709,2506.48687,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
203,3,44,0.005590795,1,25.98626637,2565.397088,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
204,3,45,0.005590733,1,25.98613644,2624.24235,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
205,3,46,0.005590674,1,26.00188279,2683.140258,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
206,3,47,0.005590588,1,26.02884555,2742.195745,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
207,3,48,0.005590586,1,25.99248815,2801.202909,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
208,3,49,0.005590585,1,26.04135752,2860.238029,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
209,3,50,0.005590583,1,26.0148797,2919.147006,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
210,3,51,0.00559058,1,26.03799772,2978.289499,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
211,3,52,0.005590577,1,26.00387859,3037.261238,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
212,3,53,0.005590576,1,26.0037446,3096.141061,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
213,3,54,0.005590576,1,25.99242878,3155.020539,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
214,3,55,0.005590577,1,25.99149013,3214.112499,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
215,3,56,0.005590578,1,26.02256036,3273.104889,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
216,3,57,0.005590577,1,26.02450991,3332.066314,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
217,3,58,0.005590576,1,25.98865533,3390.999865,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
218,3,59,0.005590576,1,25.98608279,3450.053515,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
219,3,60,0.005590577,1,26.03312135,3509.154201,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
220,3,61,0.005590576,1,26.00388646,3568.274034,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
221,3,62,0.005590576,1,26.05930662,3627.24533,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
222,3,63,0.005590577,1,25.99049449,3686.227588,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
223,3,64,0.005590577,1,25.99323964,3745.294377,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
224,3,65,0.005590578,1,26.00964355,3804.382566,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
225,3,66,0.005590578,1,26.00039554,3863.365727,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
226,3,67,0.005590577,1,25.98813391,3922.349591,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
227,3,68,0.005590577,1,26.00684404,3981.388913,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
228,3,69,0.005590577,1,25.96433353,4040.354019,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
229,3,70,0.005590578,1,25.95775652,4099.380508,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
230,3,71,0.005590575,1,25.97396135,4158.267422,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
231,3,72,0.005590577,1,25.98471975,4217.249894,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
232,3,73,0.005590578,1,26.00048327,4276.187293,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
233,3,74,0.005590578,1,25.95639086,4335.106513,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
